"age","edu"
57,"VOCATIONAL/GRAMMAR"
47,"SECONDARY"
81,"PRIMARY/NO EDUCATION"
31,"VOCATIONAL/GRAMMAR"
66,"PRIMARY/NO EDUCATION"
44,"PRIMARY/NO EDUCATION"
53,"VOCATIONAL/GRAMMAR"
71,"VOCATIONAL/GRAMMAR"
60,"PRIMARY/NO EDUCATION"
40,"SECONDARY"
56,"POST-SECONDARY OR HIGHER"
58,"SECONDARY"
76,"PRIMARY/NO EDUCATION"
59,"PRIMARY/NO EDUCATION"
58,"SECONDARY"
64,"POST-SECONDARY OR HIGHER"
47,"VOCATIONAL/GRAMMAR"
50,"SECONDARY"
37,"POST-SECONDARY OR HIGHER"
55,"SECONDARY"
33,"POST-SECONDARY OR HIGHER"
55,"SECONDARY"
74,"SECONDARY"
16,"PRIMARY/NO EDUCATION"
83,"PRIMARY/NO EDUCATION"
38,"SECONDARY"
79,"POST-SECONDARY OR HIGHER"
30,"SECONDARY"
62,"PRIMARY/NO EDUCATION"
60,"SECONDARY"
50,"SECONDARY"
49,"VOCATIONAL/GRAMMAR"
38,NA
41,"POST-SECONDARY OR HIGHER"
78,"PRIMARY/NO EDUCATION"
63,"POST-SECONDARY OR HIGHER"
35,"VOCATIONAL/GRAMMAR"
55,"SECONDARY"
21,"SECONDARY"
40,"PRIMARY/NO EDUCATION"
31,"POST-SECONDARY OR HIGHER"
29,"PRIMARY/NO EDUCATION"
26,"SECONDARY"
63,"SECONDARY"
65,"SECONDARY"
61,"POST-SECONDARY OR HIGHER"
56,"PRIMARY/NO EDUCATION"
25,"SECONDARY"
21,"POST-SECONDARY OR HIGHER"
57,"PRIMARY/NO EDUCATION"
47,"VOCATIONAL/GRAMMAR"
47,"VOCATIONAL/GRAMMAR"
45,"VOCATIONAL/GRAMMAR"
26,"SECONDARY"
17,"VOCATIONAL/GRAMMAR"
96,"PRIMARY/NO EDUCATION"
23,"VOCATIONAL/GRAMMAR"
56,"VOCATIONAL/GRAMMAR"
21,"VOCATIONAL/GRAMMAR"
20,"VOCATIONAL/GRAMMAR"
59,"PRIMARY/NO EDUCATION"
37,"SECONDARY"
37,"VOCATIONAL/GRAMMAR"
75,"VOCATIONAL/GRAMMAR"
62,"VOCATIONAL/GRAMMAR"
48,"VOCATIONAL/GRAMMAR"
42,"SECONDARY"
69,"SECONDARY"
17,"VOCATIONAL/GRAMMAR"
80,"SECONDARY"
72,"POST-SECONDARY OR HIGHER"
29,"SECONDARY"
48,"PRIMARY/NO EDUCATION"
54,"POST-SECONDARY OR HIGHER"
48,"VOCATIONAL/GRAMMAR"
40,"VOCATIONAL/GRAMMAR"
47,"VOCATIONAL/GRAMMAR"
29,"POST-SECONDARY OR HIGHER"
39,"VOCATIONAL/GRAMMAR"
58,"SECONDARY"
53,"VOCATIONAL/GRAMMAR"
72,"PRIMARY/NO EDUCATION"
53,"SECONDARY"
81,"PRIMARY/NO EDUCATION"
42,"POST-SECONDARY OR HIGHER"
64,"POST-SECONDARY OR HIGHER"
54,"SECONDARY"
48,"VOCATIONAL/GRAMMAR"
27,"VOCATIONAL/GRAMMAR"
21,"SECONDARY"
75,"PRIMARY/NO EDUCATION"
38,"SECONDARY"
54,"VOCATIONAL/GRAMMAR"
30,"POST-SECONDARY OR HIGHER"
20,"VOCATIONAL/GRAMMAR"
60,"VOCATIONAL/GRAMMAR"
63,"POST-SECONDARY OR HIGHER"
77,"PRIMARY/NO EDUCATION"
27,"POST-SECONDARY OR HIGHER"
64,"POST-SECONDARY OR HIGHER"
61,"PRIMARY/NO EDUCATION"
28,NA
42,"VOCATIONAL/GRAMMAR"
48,"VOCATIONAL/GRAMMAR"
53,"PRIMARY/NO EDUCATION"
42,"VOCATIONAL/GRAMMAR"
49,"VOCATIONAL/GRAMMAR"
55,"POST-SECONDARY OR HIGHER"
21,"SECONDARY"
36,"SECONDARY"
69,"PRIMARY/NO EDUCATION"
23,"SECONDARY"
52,"PRIMARY/NO EDUCATION"
18,"VOCATIONAL/GRAMMAR"
36,"POST-SECONDARY OR HIGHER"
34,"POST-SECONDARY OR HIGHER"
38,"PRIMARY/NO EDUCATION"
38,"VOCATIONAL/GRAMMAR"
73,"VOCATIONAL/GRAMMAR"
75,"PRIMARY/NO EDUCATION"
28,"POST-SECONDARY OR HIGHER"
52,"VOCATIONAL/GRAMMAR"
21,"SECONDARY"
24,"SECONDARY"
61,"PRIMARY/NO EDUCATION"
60,"SECONDARY"
29,"VOCATIONAL/GRAMMAR"
26,"POST-SECONDARY OR HIGHER"
52,"SECONDARY"
53,"VOCATIONAL/GRAMMAR"
48,"SECONDARY"
68,"SECONDARY"
75,"PRIMARY/NO EDUCATION"
56,"POST-SECONDARY OR HIGHER"
52,"VOCATIONAL/GRAMMAR"
55,"VOCATIONAL/GRAMMAR"
47,"VOCATIONAL/GRAMMAR"
51,"POST-SECONDARY OR HIGHER"
47,"VOCATIONAL/GRAMMAR"
29,"VOCATIONAL/GRAMMAR"
25,"POST-SECONDARY OR HIGHER"
36,"POST-SECONDARY OR HIGHER"
40,"VOCATIONAL/GRAMMAR"
42,"POST-SECONDARY OR HIGHER"
62,"SECONDARY"
54,"SECONDARY"
48,"PRIMARY/NO EDUCATION"
22,"VOCATIONAL/GRAMMAR"
49,"VOCATIONAL/GRAMMAR"
35,"SECONDARY"
60,"SECONDARY"
22,"SECONDARY"
63,"POST-SECONDARY OR HIGHER"
17,"VOCATIONAL/GRAMMAR"
31,"VOCATIONAL/GRAMMAR"
22,"POST-SECONDARY OR HIGHER"
41,"SECONDARY"
51,"SECONDARY"
22,"SECONDARY"
47,"VOCATIONAL/GRAMMAR"
28,"SECONDARY"
68,"PRIMARY/NO EDUCATION"
37,"POST-SECONDARY OR HIGHER"
27,"SECONDARY"
67,"SECONDARY"
58,"VOCATIONAL/GRAMMAR"
48,"PRIMARY/NO EDUCATION"
21,"SECONDARY"
56,"VOCATIONAL/GRAMMAR"
57,"VOCATIONAL/GRAMMAR"
43,"POST-SECONDARY OR HIGHER"
77,"PRIMARY/NO EDUCATION"
24,"SECONDARY"
32,"POST-SECONDARY OR HIGHER"
27,"SECONDARY"
19,"VOCATIONAL/GRAMMAR"
40,"POST-SECONDARY OR HIGHER"
60,"SECONDARY"
25,"POST-SECONDARY OR HIGHER"
59,"VOCATIONAL/GRAMMAR"
63,"VOCATIONAL/GRAMMAR"
77,"PRIMARY/NO EDUCATION"
60,"VOCATIONAL/GRAMMAR"
80,"PRIMARY/NO EDUCATION"
17,"VOCATIONAL/GRAMMAR"
40,"SECONDARY"
17,"VOCATIONAL/GRAMMAR"
21,"POST-SECONDARY OR HIGHER"
60,"SECONDARY"
31,"POST-SECONDARY OR HIGHER"
24,"SECONDARY"
19,"VOCATIONAL/GRAMMAR"
51,"SECONDARY"
37,"VOCATIONAL/GRAMMAR"
78,"PRIMARY/NO EDUCATION"
65,"SECONDARY"
66,"SECONDARY"
41,"VOCATIONAL/GRAMMAR"
33,"VOCATIONAL/GRAMMAR"
31,"POST-SECONDARY OR HIGHER"
45,"PRIMARY/NO EDUCATION"
50,"POST-SECONDARY OR HIGHER"
23,"SECONDARY"
56,"VOCATIONAL/GRAMMAR"
67,"PRIMARY/NO EDUCATION"
63,"SECONDARY"
57,"SECONDARY"
75,"PRIMARY/NO EDUCATION"
60,"PRIMARY/NO EDUCATION"
83,"VOCATIONAL/GRAMMAR"
17,"PRIMARY/NO EDUCATION"
56,"SECONDARY"
73,"VOCATIONAL/GRAMMAR"
21,"SECONDARY"
48,"VOCATIONAL/GRAMMAR"
62,"POST-SECONDARY OR HIGHER"
37,"PRIMARY/NO EDUCATION"
35,"SECONDARY"
19,"SECONDARY"
27,"VOCATIONAL/GRAMMAR"
51,"PRIMARY/NO EDUCATION"
32,"VOCATIONAL/GRAMMAR"
71,"PRIMARY/NO EDUCATION"
53,"VOCATIONAL/GRAMMAR"
84,"PRIMARY/NO EDUCATION"
58,"VOCATIONAL/GRAMMAR"
27,"POST-SECONDARY OR HIGHER"
54,"VOCATIONAL/GRAMMAR"
26,"POST-SECONDARY OR HIGHER"
61,"VOCATIONAL/GRAMMAR"
23,"VOCATIONAL/GRAMMAR"
88,"POST-SECONDARY OR HIGHER"
58,"VOCATIONAL/GRAMMAR"
63,"VOCATIONAL/GRAMMAR"
75,"PRIMARY/NO EDUCATION"
63,"PRIMARY/NO EDUCATION"
83,"PRIMARY/NO EDUCATION"
27,"POST-SECONDARY OR HIGHER"
56,"VOCATIONAL/GRAMMAR"
35,"POST-SECONDARY OR HIGHER"
26,"POST-SECONDARY OR HIGHER"
76,"PRIMARY/NO EDUCATION"
39,"POST-SECONDARY OR HIGHER"
53,"SECONDARY"
50,"VOCATIONAL/GRAMMAR"
37,"PRIMARY/NO EDUCATION"
61,"VOCATIONAL/GRAMMAR"
35,"POST-SECONDARY OR HIGHER"
44,"SECONDARY"
78,"VOCATIONAL/GRAMMAR"
65,"POST-SECONDARY OR HIGHER"
17,"VOCATIONAL/GRAMMAR"
67,"POST-SECONDARY OR HIGHER"
17,"VOCATIONAL/GRAMMAR"
25,"POST-SECONDARY OR HIGHER"
61,"SECONDARY"
33,"PRIMARY/NO EDUCATION"
61,"PRIMARY/NO EDUCATION"
76,"PRIMARY/NO EDUCATION"
83,"PRIMARY/NO EDUCATION"
29,"VOCATIONAL/GRAMMAR"
19,"VOCATIONAL/GRAMMAR"
53,"SECONDARY"
20,"VOCATIONAL/GRAMMAR"
57,"POST-SECONDARY OR HIGHER"
24,"SECONDARY"
26,"SECONDARY"
26,"POST-SECONDARY OR HIGHER"
64,"SECONDARY"
18,"VOCATIONAL/GRAMMAR"
33,"SECONDARY"
27,"POST-SECONDARY OR HIGHER"
55,"VOCATIONAL/GRAMMAR"
57,"PRIMARY/NO EDUCATION"
42,"VOCATIONAL/GRAMMAR"
65,"VOCATIONAL/GRAMMAR"
30,"POST-SECONDARY OR HIGHER"
57,"SECONDARY"
22,"POST-SECONDARY OR HIGHER"
86,"PRIMARY/NO EDUCATION"
33,"POST-SECONDARY OR HIGHER"
33,"POST-SECONDARY OR HIGHER"
40,"VOCATIONAL/GRAMMAR"
45,"VOCATIONAL/GRAMMAR"
63,"POST-SECONDARY OR HIGHER"
68,"SECONDARY"
43,"SECONDARY"
51,"POST-SECONDARY OR HIGHER"
61,"VOCATIONAL/GRAMMAR"
63,"SECONDARY"
61,"SECONDARY"
21,"SECONDARY"
51,"VOCATIONAL/GRAMMAR"
31,"VOCATIONAL/GRAMMAR"
42,"SECONDARY"
78,"PRIMARY/NO EDUCATION"
20,"SECONDARY"
53,"VOCATIONAL/GRAMMAR"
30,"SECONDARY"
42,"VOCATIONAL/GRAMMAR"
56,"POST-SECONDARY OR HIGHER"
20,"VOCATIONAL/GRAMMAR"
55,"VOCATIONAL/GRAMMAR"
39,"SECONDARY"
47,"VOCATIONAL/GRAMMAR"
60,"VOCATIONAL/GRAMMAR"
60,"POST-SECONDARY OR HIGHER"
51,"VOCATIONAL/GRAMMAR"
69,"SECONDARY"
18,"VOCATIONAL/GRAMMAR"
45,"VOCATIONAL/GRAMMAR"
60,"VOCATIONAL/GRAMMAR"
86,"PRIMARY/NO EDUCATION"
52,"VOCATIONAL/GRAMMAR"
53,"VOCATIONAL/GRAMMAR"
35,"POST-SECONDARY OR HIGHER"
51,"SECONDARY"
35,"POST-SECONDARY OR HIGHER"
61,"VOCATIONAL/GRAMMAR"
18,"VOCATIONAL/GRAMMAR"
53,"VOCATIONAL/GRAMMAR"
28,"VOCATIONAL/GRAMMAR"
39,"SECONDARY"
62,"POST-SECONDARY OR HIGHER"
49,"POST-SECONDARY OR HIGHER"
82,"VOCATIONAL/GRAMMAR"
65,"PRIMARY/NO EDUCATION"
54,"VOCATIONAL/GRAMMAR"
51,"SECONDARY"
44,"POST-SECONDARY OR HIGHER"
24,"POST-SECONDARY OR HIGHER"
48,"VOCATIONAL/GRAMMAR"
76,"PRIMARY/NO EDUCATION"
64,"SECONDARY"
30,"POST-SECONDARY OR HIGHER"
75,"SECONDARY"
70,"PRIMARY/NO EDUCATION"
18,"VOCATIONAL/GRAMMAR"
27,"POST-SECONDARY OR HIGHER"
58,"SECONDARY"
37,"SECONDARY"
51,"POST-SECONDARY OR HIGHER"
46,"POST-SECONDARY OR HIGHER"
65,"SECONDARY"
53,"SECONDARY"
68,"PRIMARY/NO EDUCATION"
52,"SECONDARY"
45,"SECONDARY"
22,"SECONDARY"
27,"POST-SECONDARY OR HIGHER"
39,"VOCATIONAL/GRAMMAR"
39,"SECONDARY"
68,"PRIMARY/NO EDUCATION"
61,"PRIMARY/NO EDUCATION"
70,"PRIMARY/NO EDUCATION"
73,"VOCATIONAL/GRAMMAR"
50,"POST-SECONDARY OR HIGHER"
38,"SECONDARY"
60,"VOCATIONAL/GRAMMAR"
41,"SECONDARY"
53,"VOCATIONAL/GRAMMAR"
52,"SECONDARY"
56,"VOCATIONAL/GRAMMAR"
77,"SECONDARY"
19,"VOCATIONAL/GRAMMAR"
37,"SECONDARY"
59,"VOCATIONAL/GRAMMAR"
49,"VOCATIONAL/GRAMMAR"
68,"PRIMARY/NO EDUCATION"
38,"PRIMARY/NO EDUCATION"
40,"VOCATIONAL/GRAMMAR"
18,"VOCATIONAL/GRAMMAR"
18,"VOCATIONAL/GRAMMAR"
36,"POST-SECONDARY OR HIGHER"
60,"SECONDARY"
70,"PRIMARY/NO EDUCATION"
33,"SECONDARY"
64,"PRIMARY/NO EDUCATION"
66,"PRIMARY/NO EDUCATION"
21,"SECONDARY"
30,"VOCATIONAL/GRAMMAR"
27,"SECONDARY"
19,"VOCATIONAL/GRAMMAR"
62,"VOCATIONAL/GRAMMAR"
73,"PRIMARY/NO EDUCATION"
32,"SECONDARY"
57,"POST-SECONDARY OR HIGHER"
48,"VOCATIONAL/GRAMMAR"
51,"VOCATIONAL/GRAMMAR"
60,"POST-SECONDARY OR HIGHER"
26,"PRIMARY/NO EDUCATION"
42,"VOCATIONAL/GRAMMAR"
29,"SECONDARY"
72,"PRIMARY/NO EDUCATION"
63,"PRIMARY/NO EDUCATION"
20,"VOCATIONAL/GRAMMAR"
75,"SECONDARY"
41,"VOCATIONAL/GRAMMAR"
83,"SECONDARY"
25,"SECONDARY"
62,"VOCATIONAL/GRAMMAR"
53,"VOCATIONAL/GRAMMAR"
45,"VOCATIONAL/GRAMMAR"
44,"SECONDARY"
28,"VOCATIONAL/GRAMMAR"
46,"POST-SECONDARY OR HIGHER"
62,"PRIMARY/NO EDUCATION"
18,"VOCATIONAL/GRAMMAR"
40,"SECONDARY"
18,"VOCATIONAL/GRAMMAR"
56,"VOCATIONAL/GRAMMAR"
24,"PRIMARY/NO EDUCATION"
73,"PRIMARY/NO EDUCATION"
51,"VOCATIONAL/GRAMMAR"
66,"PRIMARY/NO EDUCATION"
78,"PRIMARY/NO EDUCATION"
90,"PRIMARY/NO EDUCATION"
65,"VOCATIONAL/GRAMMAR"
51,"VOCATIONAL/GRAMMAR"
53,"SECONDARY"
63,"VOCATIONAL/GRAMMAR"
42,"POST-SECONDARY OR HIGHER"
39,"SECONDARY"
48,"PRIMARY/NO EDUCATION"
55,"VOCATIONAL/GRAMMAR"
50,"VOCATIONAL/GRAMMAR"
66,"PRIMARY/NO EDUCATION"
61,"PRIMARY/NO EDUCATION"
19,"PRIMARY/NO EDUCATION"
75,"SECONDARY"
77,"PRIMARY/NO EDUCATION"
21,"SECONDARY"
37,"POST-SECONDARY OR HIGHER"
29,"VOCATIONAL/GRAMMAR"
61,"PRIMARY/NO EDUCATION"
37,"POST-SECONDARY OR HIGHER"
55,"VOCATIONAL/GRAMMAR"
49,"POST-SECONDARY OR HIGHER"
57,"VOCATIONAL/GRAMMAR"
74,"PRIMARY/NO EDUCATION"
76,"VOCATIONAL/GRAMMAR"
37,"SECONDARY"
65,"SECONDARY"
18,"VOCATIONAL/GRAMMAR"
58,"PRIMARY/NO EDUCATION"
55,"VOCATIONAL/GRAMMAR"
62,"PRIMARY/NO EDUCATION"
48,"VOCATIONAL/GRAMMAR"
20,"VOCATIONAL/GRAMMAR"
70,"PRIMARY/NO EDUCATION"
67,"SECONDARY"
51,"POST-SECONDARY OR HIGHER"
27,"POST-SECONDARY OR HIGHER"
76,"PRIMARY/NO EDUCATION"
57,"VOCATIONAL/GRAMMAR"
40,"VOCATIONAL/GRAMMAR"
44,"POST-SECONDARY OR HIGHER"
53,"VOCATIONAL/GRAMMAR"
52,"VOCATIONAL/GRAMMAR"
44,"POST-SECONDARY OR HIGHER"
32,"POST-SECONDARY OR HIGHER"
59,"VOCATIONAL/GRAMMAR"
46,"SECONDARY"
60,"PRIMARY/NO EDUCATION"
84,"PRIMARY/NO EDUCATION"
71,"VOCATIONAL/GRAMMAR"
31,"POST-SECONDARY OR HIGHER"
64,"VOCATIONAL/GRAMMAR"
20,"VOCATIONAL/GRAMMAR"
66,"SECONDARY"
50,"SECONDARY"
62,"POST-SECONDARY OR HIGHER"
34,"VOCATIONAL/GRAMMAR"
52,"POST-SECONDARY OR HIGHER"
25,"SECONDARY"
50,"SECONDARY"
57,"PRIMARY/NO EDUCATION"
78,"PRIMARY/NO EDUCATION"
18,"VOCATIONAL/GRAMMAR"
48,"VOCATIONAL/GRAMMAR"
43,"PRIMARY/NO EDUCATION"
37,"POST-SECONDARY OR HIGHER"
43,"POST-SECONDARY OR HIGHER"
67,"PRIMARY/NO EDUCATION"
53,"POST-SECONDARY OR HIGHER"
64,"VOCATIONAL/GRAMMAR"
76,"POST-SECONDARY OR HIGHER"
20,"VOCATIONAL/GRAMMAR"
76,"PRIMARY/NO EDUCATION"
36,"POST-SECONDARY OR HIGHER"
68,"PRIMARY/NO EDUCATION"
87,"POST-SECONDARY OR HIGHER"
61,"SECONDARY"
68,"PRIMARY/NO EDUCATION"
17,"VOCATIONAL/GRAMMAR"
27,"SECONDARY"
46,"VOCATIONAL/GRAMMAR"
50,"SECONDARY"
53,"POST-SECONDARY OR HIGHER"
24,"SECONDARY"
61,"PRIMARY/NO EDUCATION"
49,"SECONDARY"
37,"SECONDARY"
26,"VOCATIONAL/GRAMMAR"
75,"VOCATIONAL/GRAMMAR"
17,"VOCATIONAL/GRAMMAR"
52,"PRIMARY/NO EDUCATION"
29,"SECONDARY"
77,"PRIMARY/NO EDUCATION"
46,"VOCATIONAL/GRAMMAR"
46,"VOCATIONAL/GRAMMAR"
82,"VOCATIONAL/GRAMMAR"
59,"SECONDARY"
44,"VOCATIONAL/GRAMMAR"
52,"VOCATIONAL/GRAMMAR"
52,"POST-SECONDARY OR HIGHER"
18,"VOCATIONAL/GRAMMAR"
22,"SECONDARY"
22,"VOCATIONAL/GRAMMAR"
18,"VOCATIONAL/GRAMMAR"
43,"PRIMARY/NO EDUCATION"
47,"POST-SECONDARY OR HIGHER"
34,"SECONDARY"
16,"VOCATIONAL/GRAMMAR"
33,"SECONDARY"
50,"SECONDARY"
28,"POST-SECONDARY OR HIGHER"
42,"PRIMARY/NO EDUCATION"
63,"POST-SECONDARY OR HIGHER"
42,"VOCATIONAL/GRAMMAR"
76,"SECONDARY"
32,"POST-SECONDARY OR HIGHER"
64,"SECONDARY"
37,"SECONDARY"
37,"SECONDARY"
58,"SECONDARY"
65,"SECONDARY"
24,"SECONDARY"
28,"POST-SECONDARY OR HIGHER"
29,"VOCATIONAL/GRAMMAR"
30,"POST-SECONDARY OR HIGHER"
31,"VOCATIONAL/GRAMMAR"
30,"POST-SECONDARY OR HIGHER"
38,"PRIMARY/NO EDUCATION"
65,"VOCATIONAL/GRAMMAR"
27,"SECONDARY"
52,"VOCATIONAL/GRAMMAR"
25,"SECONDARY"
51,"SECONDARY"
87,"PRIMARY/NO EDUCATION"
56,"VOCATIONAL/GRAMMAR"
53,"POST-SECONDARY OR HIGHER"
56,"POST-SECONDARY OR HIGHER"
47,"SECONDARY"
57,"SECONDARY"
63,"PRIMARY/NO EDUCATION"
76,"POST-SECONDARY OR HIGHER"
72,"PRIMARY/NO EDUCATION"
20,"VOCATIONAL/GRAMMAR"
65,"SECONDARY"
62,"VOCATIONAL/GRAMMAR"
53,"VOCATIONAL/GRAMMAR"
62,"PRIMARY/NO EDUCATION"
39,"VOCATIONAL/GRAMMAR"
68,"SECONDARY"
65,"SECONDARY"
78,"SECONDARY"
77,"VOCATIONAL/GRAMMAR"
59,"VOCATIONAL/GRAMMAR"
27,"POST-SECONDARY OR HIGHER"
68,"SECONDARY"
40,"PRIMARY/NO EDUCATION"
38,"POST-SECONDARY OR HIGHER"
49,"VOCATIONAL/GRAMMAR"
32,"POST-SECONDARY OR HIGHER"
30,"POST-SECONDARY OR HIGHER"
63,"SECONDARY"
16,"PRIMARY/NO EDUCATION"
62,"PRIMARY/NO EDUCATION"
46,"VOCATIONAL/GRAMMAR"
42,"SECONDARY"
59,"SECONDARY"
40,"POST-SECONDARY OR HIGHER"
81,"PRIMARY/NO EDUCATION"
26,"VOCATIONAL/GRAMMAR"
37,"POST-SECONDARY OR HIGHER"
30,"PRIMARY/NO EDUCATION"
33,"VOCATIONAL/GRAMMAR"
74,"PRIMARY/NO EDUCATION"
59,"PRIMARY/NO EDUCATION"
69,"SECONDARY"
62,"POST-SECONDARY OR HIGHER"
28,"SECONDARY"
33,"SECONDARY"
32,"SECONDARY"
34,"VOCATIONAL/GRAMMAR"
24,"SECONDARY"
86,"POST-SECONDARY OR HIGHER"
68,"SECONDARY"
36,"VOCATIONAL/GRAMMAR"
39,"SECONDARY"
31,"SECONDARY"
53,"SECONDARY"
69,"POST-SECONDARY OR HIGHER"
82,"VOCATIONAL/GRAMMAR"
63,"SECONDARY"
48,"SECONDARY"
64,"PRIMARY/NO EDUCATION"
20,"VOCATIONAL/GRAMMAR"
52,"SECONDARY"
89,"PRIMARY/NO EDUCATION"
51,"PRIMARY/NO EDUCATION"
60,"VOCATIONAL/GRAMMAR"
46,"POST-SECONDARY OR HIGHER"
52,"POST-SECONDARY OR HIGHER"
41,"SECONDARY"
60,"POST-SECONDARY OR HIGHER"
33,"VOCATIONAL/GRAMMAR"
61,"SECONDARY"
23,"SECONDARY"
56,"POST-SECONDARY OR HIGHER"
19,"VOCATIONAL/GRAMMAR"
30,"POST-SECONDARY OR HIGHER"
33,"SECONDARY"
47,"VOCATIONAL/GRAMMAR"
78,"PRIMARY/NO EDUCATION"
53,"PRIMARY/NO EDUCATION"
54,"VOCATIONAL/GRAMMAR"
60,"VOCATIONAL/GRAMMAR"
44,"VOCATIONAL/GRAMMAR"
37,"PRIMARY/NO EDUCATION"
30,"POST-SECONDARY OR HIGHER"
68,"PRIMARY/NO EDUCATION"
60,"PRIMARY/NO EDUCATION"
76,"PRIMARY/NO EDUCATION"
82,"PRIMARY/NO EDUCATION"
25,"SECONDARY"
65,"POST-SECONDARY OR HIGHER"
24,"VOCATIONAL/GRAMMAR"
29,"POST-SECONDARY OR HIGHER"
26,"POST-SECONDARY OR HIGHER"
68,"PRIMARY/NO EDUCATION"
68,"VOCATIONAL/GRAMMAR"
68,"PRIMARY/NO EDUCATION"
44,"VOCATIONAL/GRAMMAR"
53,"SECONDARY"
28,"SECONDARY"
29,"POST-SECONDARY OR HIGHER"
27,"VOCATIONAL/GRAMMAR"
55,"POST-SECONDARY OR HIGHER"
61,"SECONDARY"
25,"SECONDARY"
28,"SECONDARY"
45,"POST-SECONDARY OR HIGHER"
43,"POST-SECONDARY OR HIGHER"
54,"PRIMARY/NO EDUCATION"
76,"VOCATIONAL/GRAMMAR"
45,"VOCATIONAL/GRAMMAR"
33,"SECONDARY"
38,"VOCATIONAL/GRAMMAR"
19,"PRIMARY/NO EDUCATION"
24,"POST-SECONDARY OR HIGHER"
17,"VOCATIONAL/GRAMMAR"
56,"SECONDARY"
49,"VOCATIONAL/GRAMMAR"
31,"SECONDARY"
39,"VOCATIONAL/GRAMMAR"
28,"VOCATIONAL/GRAMMAR"
57,"POST-SECONDARY OR HIGHER"
63,"PRIMARY/NO EDUCATION"
38,"VOCATIONAL/GRAMMAR"
76,"PRIMARY/NO EDUCATION"
52,"POST-SECONDARY OR HIGHER"
36,"SECONDARY"
62,"PRIMARY/NO EDUCATION"
35,"POST-SECONDARY OR HIGHER"
67,"SECONDARY"
49,"SECONDARY"
52,"SECONDARY"
18,"VOCATIONAL/GRAMMAR"
59,"VOCATIONAL/GRAMMAR"
59,"POST-SECONDARY OR HIGHER"
37,"VOCATIONAL/GRAMMAR"
50,"VOCATIONAL/GRAMMAR"
50,"SECONDARY"
24,"VOCATIONAL/GRAMMAR"
47,"SECONDARY"
35,"SECONDARY"
36,"POST-SECONDARY OR HIGHER"
17,"VOCATIONAL/GRAMMAR"
17,"VOCATIONAL/GRAMMAR"
56,"VOCATIONAL/GRAMMAR"
40,"SECONDARY"
33,"VOCATIONAL/GRAMMAR"
64,"POST-SECONDARY OR HIGHER"
42,"POST-SECONDARY OR HIGHER"
64,"SECONDARY"
34,"SECONDARY"
18,"VOCATIONAL/GRAMMAR"
26,"POST-SECONDARY OR HIGHER"
51,"VOCATIONAL/GRAMMAR"
54,"VOCATIONAL/GRAMMAR"
70,"PRIMARY/NO EDUCATION"
24,"VOCATIONAL/GRAMMAR"
59,"VOCATIONAL/GRAMMAR"
36,"POST-SECONDARY OR HIGHER"
46,"VOCATIONAL/GRAMMAR"
79,"POST-SECONDARY OR HIGHER"
23,"SECONDARY"
75,"PRIMARY/NO EDUCATION"
18,"VOCATIONAL/GRAMMAR"
54,"POST-SECONDARY OR HIGHER"
33,"PRIMARY/NO EDUCATION"
17,"VOCATIONAL/GRAMMAR"
43,"VOCATIONAL/GRAMMAR"
37,"POST-SECONDARY OR HIGHER"
60,"POST-SECONDARY OR HIGHER"
69,"PRIMARY/NO EDUCATION"
61,"POST-SECONDARY OR HIGHER"
69,"PRIMARY/NO EDUCATION"
21,"SECONDARY"
26,"PRIMARY/NO EDUCATION"
28,"VOCATIONAL/GRAMMAR"
60,"VOCATIONAL/GRAMMAR"
80,"SECONDARY"
50,"SECONDARY"
19,"VOCATIONAL/GRAMMAR"
28,"VOCATIONAL/GRAMMAR"
32,"VOCATIONAL/GRAMMAR"
54,"VOCATIONAL/GRAMMAR"
26,"POST-SECONDARY OR HIGHER"
53,"POST-SECONDARY OR HIGHER"
40,"VOCATIONAL/GRAMMAR"
31,"PRIMARY/NO EDUCATION"
28,"POST-SECONDARY OR HIGHER"
67,"PRIMARY/NO EDUCATION"
44,"SECONDARY"
81,"PRIMARY/NO EDUCATION"
37,"VOCATIONAL/GRAMMAR"
78,"SECONDARY"
42,"SECONDARY"
73,NA
51,"SECONDARY"
28,"POST-SECONDARY OR HIGHER"
55,"SECONDARY"
39,"PRIMARY/NO EDUCATION"
81,"PRIMARY/NO EDUCATION"
81,"VOCATIONAL/GRAMMAR"
51,"SECONDARY"
61,"POST-SECONDARY OR HIGHER"
78,"VOCATIONAL/GRAMMAR"
80,"POST-SECONDARY OR HIGHER"
50,"POST-SECONDARY OR HIGHER"
22,"SECONDARY"
42,"PRIMARY/NO EDUCATION"
74,"PRIMARY/NO EDUCATION"
40,"PRIMARY/NO EDUCATION"
58,"PRIMARY/NO EDUCATION"
57,"VOCATIONAL/GRAMMAR"
53,"VOCATIONAL/GRAMMAR"
19,"VOCATIONAL/GRAMMAR"
19,"VOCATIONAL/GRAMMAR"
19,"VOCATIONAL/GRAMMAR"
66,"POST-SECONDARY OR HIGHER"
19,"VOCATIONAL/GRAMMAR"
61,"POST-SECONDARY OR HIGHER"
47,"SECONDARY"
55,"PRIMARY/NO EDUCATION"
30,"SECONDARY"
74,"PRIMARY/NO EDUCATION"
58,"SECONDARY"
43,"VOCATIONAL/GRAMMAR"
50,"SECONDARY"
40,"SECONDARY"
55,"POST-SECONDARY OR HIGHER"
