sex,age,income,edu
MALE,48,1484.0,VOCATIONAL/GRAMMAR
MALE,26,157.0,SECONDARY
MALE,28,1497.0,SECONDARY
MALE,24,662.0,PRIMARY/NO EDUCATION
FEMALE,25,1303.0,POST-SECONDARY OR HIGHER
MALE,56,1659.0,SECONDARY
FEMALE,32,-8.0,POST-SECONDARY OR HIGHER
MALE,45,297.0,POST-SECONDARY OR HIGHER
MALE,37,242.0,SECONDARY
FEMALE,37,790.0,POST-SECONDARY OR HIGHER
FEMALE,54,2124.0,POST-SECONDARY OR HIGHER
FEMALE,37,2236.0,VOCATIONAL/GRAMMAR
MALE,72,338.0,SECONDARY
FEMALE,25,1546.0,VOCATIONAL/GRAMMAR
FEMALE,59,3374.0,SECONDARY
MALE,28,97.0,VOCATIONAL/GRAMMAR
MALE,29,,VOCATIONAL/GRAMMAR
MALE,67,2250.0,SECONDARY
FEMALE,50,4542.0,PRIMARY/NO EDUCATION
MALE,30,,PRIMARY/NO EDUCATION
MALE,53,6378.0,
FEMALE,41,-8.0,PRIMARY/NO EDUCATION
MALE,75,1321.0,POST-SECONDARY OR HIGHER
FEMALE,63,2208.0,PRIMARY/NO EDUCATION
FEMALE,44,341.0,
FEMALE,29,210.0,POST-SECONDARY OR HIGHER
FEMALE,62,1238.0,VOCATIONAL/GRAMMAR
FEMALE,48,716.0,SECONDARY
FEMALE,58,1548.0,SECONDARY
MALE,46,183.0,PRIMARY/NO EDUCATION
FEMALE,27,-8.0,PRIMARY/NO EDUCATION
MALE,53,1426.0,SECONDARY
FEMALE,71,373.0,PRIMARY/NO EDUCATION
FEMALE,22,3446.0,POST-SECONDARY OR HIGHER
MALE,43,364.0,VOCATIONAL/GRAMMAR
FEMALE,26,916.0,PRIMARY/NO EDUCATION
FEMALE,51,1121.0,VOCATIONAL/GRAMMAR
MALE,61,81.0,SECONDARY
FEMALE,25,153.0,SECONDARY
MALE,43,1552.0,VOCATIONAL/GRAMMAR
MALE,73,,POST-SECONDARY OR HIGHER
MALE,50,3012.0,PRIMARY/NO EDUCATION
FEMALE,16,,POST-SECONDARY OR HIGHER
MALE,19,774.0,VOCATIONAL/GRAMMAR
MALE,25,282.0,SECONDARY
FEMALE,44,681.0,VOCATIONAL/GRAMMAR
MALE,51,1282.0,VOCATIONAL/GRAMMAR
FEMALE,49,909.0,VOCATIONAL/GRAMMAR
MALE,82,2148.0,VOCATIONAL/GRAMMAR
MALE,52,,VOCATIONAL/GRAMMAR
FEMALE,19,,SECONDARY
FEMALE,31,406.0,SECONDARY
FEMALE,36,2292.0,PRIMARY/NO EDUCATION
FEMALE,50,1518.0,VOCATIONAL/GRAMMAR
MALE,29,661.0,PRIMARY/NO EDUCATION
MALE,18,1733.0,PRIMARY/NO EDUCATION
MALE,16,,POST-SECONDARY OR HIGHER
MALE,70,385.0,SECONDARY
MALE,22,1674.0,SECONDARY
FEMALE,26,2206.0,PRIMARY/NO EDUCATION
MALE,58,2686.0,VOCATIONAL/GRAMMAR
MALE,51,1430.0,POST-SECONDARY OR HIGHER
FEMALE,50,859.0,POST-SECONDARY OR HIGHER
MALE,25,378.0,SECONDARY
FEMALE,59,1298.0,VOCATIONAL/GRAMMAR
MALE,59,-8.0,POST-SECONDARY OR HIGHER
MALE,77,972.0,PRIMARY/NO EDUCATION
MALE,39,1424.0,POST-SECONDARY OR HIGHER
FEMALE,16,1067.0,VOCATIONAL/GRAMMAR
FEMALE,59,,PRIMARY/NO EDUCATION
MALE,28,1581.0,VOCATIONAL/GRAMMAR
FEMALE,28,1552.0,SECONDARY
FEMALE,67,1301.0,VOCATIONAL/GRAMMAR
MALE,16,849.0,
FEMALE,30,,SECONDARY
FEMALE,41,1567.0,VOCATIONAL/GRAMMAR
MALE,85,1175.0,VOCATIONAL/GRAMMAR
FEMALE,51,974.0,SECONDARY
FEMALE,23,389.0,SECONDARY
MALE,65,1664.0,VOCATIONAL/GRAMMAR
FEMALE,30,1403.0,PRIMARY/NO EDUCATION
MALE,16,-8.0,POST-SECONDARY OR HIGHER
MALE,48,1977.0,VOCATIONAL/GRAMMAR
MALE,27,240.0,VOCATIONAL/GRAMMAR
FEMALE,60,998.0,VOCATIONAL/GRAMMAR
FEMALE,23,289.0,VOCATIONAL/GRAMMAR
FEMALE,26,1064.0,POST-SECONDARY OR HIGHER
FEMALE,75,1528.0,VOCATIONAL/GRAMMAR
FEMALE,20,,POST-SECONDARY OR HIGHER
FEMALE,70,,PRIMARY/NO EDUCATION
MALE,48,,VOCATIONAL/GRAMMAR
FEMALE,48,1628.0,SECONDARY
MALE,36,1447.0,SECONDARY
FEMALE,47,1291.0,PRIMARY/NO EDUCATION
MALE,30,806.0,VOCATIONAL/GRAMMAR
FEMALE,71,1594.0,SECONDARY
FEMALE,16,130.0,PRIMARY/NO EDUCATION
FEMALE,51,1588.0,POST-SECONDARY OR HIGHER
FEMALE,49,1897.0,VOCATIONAL/GRAMMAR
MALE,24,1615.0,SECONDARY
FEMALE,39,1971.0,POST-SECONDARY OR HIGHER
FEMALE,88,1237.0,POST-SECONDARY OR HIGHER
FEMALE,32,,PRIMARY/NO EDUCATION
MALE,54,,PRIMARY/NO EDUCATION
FEMALE,48,127.0,PRIMARY/NO EDUCATION
FEMALE,20,597.0,POST-SECONDARY OR HIGHER
FEMALE,65,-8.0,PRIMARY/NO EDUCATION
MALE,46,974.0,POST-SECONDARY OR HIGHER
FEMALE,49,1437.0,PRIMARY/NO EDUCATION
FEMALE,33,1453.0,POST-SECONDARY OR HIGHER
FEMALE,41,386.0,POST-SECONDARY OR HIGHER
MALE,62,1361.0,PRIMARY/NO EDUCATION
MALE,27,12664.0,POST-SECONDARY OR HIGHER
FEMALE,47,,POST-SECONDARY OR HIGHER
MALE,27,1892.0,VOCATIONAL/GRAMMAR
FEMALE,46,440.0,SECONDARY
MALE,40,784.0,VOCATIONAL/GRAMMAR
MALE,62,1318.0,VOCATIONAL/GRAMMAR
MALE,47,1144.0,SECONDARY
FEMALE,26,1533.0,VOCATIONAL/GRAMMAR
FEMALE,73,270.0,PRIMARY/NO EDUCATION
FEMALE,57,953.0,SECONDARY
FEMALE,20,-8.0,PRIMARY/NO EDUCATION
FEMALE,63,1729.0,SECONDARY
FEMALE,65,,
MALE,63,1195.0,POST-SECONDARY OR HIGHER
FEMALE,77,876.0,POST-SECONDARY OR HIGHER
FEMALE,23,957.0,VOCATIONAL/GRAMMAR
FEMALE,19,331.0,PRIMARY/NO EDUCATION
MALE,24,1799.0,VOCATIONAL/GRAMMAR
FEMALE,62,,SECONDARY
FEMALE,85,2883.0,PRIMARY/NO EDUCATION
FEMALE,65,1564.0,POST-SECONDARY OR HIGHER
MALE,74,1702.0,POST-SECONDARY OR HIGHER
MALE,73,1003.0,PRIMARY/NO EDUCATION
FEMALE,48,671.0,PRIMARY/NO EDUCATION
FEMALE,19,3293.0,SECONDARY
FEMALE,21,2149.0,SECONDARY
FEMALE,56,1438.0,PRIMARY/NO EDUCATION
MALE,58,,POST-SECONDARY OR HIGHER
MALE,22,1971.0,VOCATIONAL/GRAMMAR
FEMALE,42,435.0,VOCATIONAL/GRAMMAR
MALE,64,,PRIMARY/NO EDUCATION
MALE,75,1563.0,VOCATIONAL/GRAMMAR
FEMALE,41,-8.0,SECONDARY
MALE,92,1328.0,SECONDARY
MALE,25,1328.0,VOCATIONAL/GRAMMAR
MALE,68,1417.0,POST-SECONDARY OR HIGHER
MALE,66,,VOCATIONAL/GRAMMAR
FEMALE,44,1307.0,PRIMARY/NO EDUCATION
MALE,30,1116.0,VOCATIONAL/GRAMMAR
FEMALE,37,-8.0,SECONDARY
FEMALE,67,,VOCATIONAL/GRAMMAR
FEMALE,47,978.0,PRIMARY/NO EDUCATION
MALE,51,3628.0,VOCATIONAL/GRAMMAR
FEMALE,20,260.0,PRIMARY/NO EDUCATION
FEMALE,16,1495.0,SECONDARY
MALE,33,1283.0,PRIMARY/NO EDUCATION
MALE,84,1430.0,SECONDARY
MALE,75,635.0,POST-SECONDARY OR HIGHER
FEMALE,79,1488.0,POST-SECONDARY OR HIGHER
FEMALE,16,372.0,VOCATIONAL/GRAMMAR
MALE,79,170.0,SECONDARY
MALE,38,1314.0,VOCATIONAL/GRAMMAR
MALE,33,1902.0,SECONDARY
MALE,38,562.0,VOCATIONAL/GRAMMAR
MALE,49,1108.0,VOCATIONAL/GRAMMAR
FEMALE,24,635.0,SECONDARY
FEMALE,22,623.0,VOCATIONAL/GRAMMAR
FEMALE,71,1434.0,VOCATIONAL/GRAMMAR
FEMALE,25,8.0,POST-SECONDARY OR HIGHER
FEMALE,67,100.0,SECONDARY
MALE,47,505.0,VOCATIONAL/GRAMMAR
FEMALE,66,1442.0,POST-SECONDARY OR HIGHER
MALE,26,1235.0,PRIMARY/NO EDUCATION
MALE,21,737.0,SECONDARY
MALE,23,1421.0,PRIMARY/NO EDUCATION
FEMALE,69,1361.0,SECONDARY
FEMALE,48,779.0,SECONDARY
MALE,41,363.0,PRIMARY/NO EDUCATION
FEMALE,48,1660.0,PRIMARY/NO EDUCATION
FEMALE,16,1825.0,VOCATIONAL/GRAMMAR
MALE,56,635.0,VOCATIONAL/GRAMMAR
MALE,75,637.0,SECONDARY
MALE,50,777.0,SECONDARY
MALE,68,1666.0,POST-SECONDARY OR HIGHER
FEMALE,43,1895.0,SECONDARY
FEMALE,65,626.0,VOCATIONAL/GRAMMAR
MALE,26,1191.0,POST-SECONDARY OR HIGHER
FEMALE,49,362.0,SECONDARY
MALE,43,606.0,VOCATIONAL/GRAMMAR
FEMALE,25,,POST-SECONDARY OR HIGHER
MALE,80,,SECONDARY
MALE,93,,VOCATIONAL/GRAMMAR
MALE,93,,PRIMARY/NO EDUCATION
MALE,54,1114.0,
MALE,23,1525.0,POST-SECONDARY OR HIGHER
FEMALE,24,704.0,SECONDARY
FEMALE,30,,VOCATIONAL/GRAMMAR
MALE,25,1372.0,PRIMARY/NO EDUCATION
FEMALE,49,1492.0,VOCATIONAL/GRAMMAR
FEMALE,29,,SECONDARY
MALE,22,1427.0,VOCATIONAL/GRAMMAR
FEMALE,58,1901.0,SECONDARY
MALE,64,1053.0,VOCATIONAL/GRAMMAR
MALE,73,1994.0,PRIMARY/NO EDUCATION
FEMALE,57,347.0,POST-SECONDARY OR HIGHER
FEMALE,68,42.0,SECONDARY
FEMALE,50,,SECONDARY
FEMALE,48,7232.0,SECONDARY
FEMALE,64,1687.0,POST-SECONDARY OR HIGHER
MALE,20,1556.0,PRIMARY/NO EDUCATION
MALE,25,428.0,SECONDARY
MALE,19,73.0,SECONDARY
MALE,62,1075.0,VOCATIONAL/GRAMMAR
FEMALE,42,906.0,SECONDARY
FEMALE,25,-8.0,POST-SECONDARY OR HIGHER
FEMALE,63,873.0,SECONDARY
FEMALE,22,990.0,POST-SECONDARY OR HIGHER
FEMALE,21,216.0,POST-SECONDARY OR HIGHER
FEMALE,23,537.0,VOCATIONAL/GRAMMAR
FEMALE,27,710.0,VOCATIONAL/GRAMMAR
MALE,41,,POST-SECONDARY OR HIGHER
FEMALE,51,1439.0,SECONDARY
FEMALE,32,101.0,PRIMARY/NO EDUCATION
FEMALE,24,1268.0,SECONDARY
FEMALE,36,1557.0,POST-SECONDARY OR HIGHER
FEMALE,21,216.0,VOCATIONAL/GRAMMAR
MALE,82,1596.0,VOCATIONAL/GRAMMAR
FEMALE,96,1330.0,SECONDARY
MALE,24,468.0,VOCATIONAL/GRAMMAR
MALE,62,,SECONDARY
FEMALE,21,4585.0,POST-SECONDARY OR HIGHER
FEMALE,20,1804.0,VOCATIONAL/GRAMMAR
FEMALE,18,,VOCATIONAL/GRAMMAR
MALE,25,1989.0,POST-SECONDARY OR HIGHER
MALE,50,65.0,VOCATIONAL/GRAMMAR
FEMALE,17,1457.0,POST-SECONDARY OR HIGHER
FEMALE,50,88.0,POST-SECONDARY OR HIGHER
MALE,20,279.0,SECONDARY
MALE,79,,PRIMARY/NO EDUCATION
MALE,97,742.0,SECONDARY
MALE,26,751.0,PRIMARY/NO EDUCATION
MALE,24,25.0,SECONDARY
FEMALE,44,1324.0,PRIMARY/NO EDUCATION
MALE,24,387.0,PRIMARY/NO EDUCATION
MALE,24,269.0,POST-SECONDARY OR HIGHER
FEMALE,69,1067.0,SECONDARY
MALE,29,,VOCATIONAL/GRAMMAR
MALE,47,992.0,SECONDARY
FEMALE,65,730.0,VOCATIONAL/GRAMMAR
FEMALE,44,,VOCATIONAL/GRAMMAR
MALE,16,243.0,POST-SECONDARY OR HIGHER
MALE,74,-8.0,SECONDARY
FEMALE,23,534.0,POST-SECONDARY OR HIGHER
FEMALE,32,1282.0,PRIMARY/NO EDUCATION
FEMALE,23,4154.0,VOCATIONAL/GRAMMAR
FEMALE,54,,PRIMARY/NO EDUCATION
MALE,56,1566.0,POST-SECONDARY OR HIGHER
MALE,29,1178.0,VOCATIONAL/GRAMMAR
FEMALE,25,1135.0,SECONDARY
MALE,25,1581.0,PRIMARY/NO EDUCATION
MALE,30,629.0,PRIMARY/NO EDUCATION
MALE,25,819.0,SECONDARY
FEMALE,29,946.0,PRIMARY/NO EDUCATION
MALE,66,441.0,SECONDARY
MALE,48,1276.0,SECONDARY
FEMALE,70,806.0,POST-SECONDARY OR HIGHER
FEMALE,48,965.0,VOCATIONAL/GRAMMAR
FEMALE,58,1485.0,SECONDARY
MALE,87,1171.0,VOCATIONAL/GRAMMAR
MALE,28,1190.0,PRIMARY/NO EDUCATION
FEMALE,69,925.0,POST-SECONDARY OR HIGHER
FEMALE,76,678.0,VOCATIONAL/GRAMMAR
FEMALE,45,2739.0,SECONDARY
FEMALE,21,1684.0,VOCATIONAL/GRAMMAR
FEMALE,42,97.0,SECONDARY
MALE,40,1414.0,POST-SECONDARY OR HIGHER
MALE,19,246.0,PRIMARY/NO EDUCATION
FEMALE,59,1076.0,VOCATIONAL/GRAMMAR
MALE,24,632.0,SECONDARY
FEMALE,61,224.0,POST-SECONDARY OR HIGHER
FEMALE,86,370.0,SECONDARY
MALE,53,783.0,PRIMARY/NO EDUCATION
MALE,49,,SECONDARY
FEMALE,51,2213.0,POST-SECONDARY OR HIGHER
FEMALE,39,1250.0,VOCATIONAL/GRAMMAR
MALE,76,,SECONDARY
MALE,96,1673.0,POST-SECONDARY OR HIGHER
MALE,18,3218.0,POST-SECONDARY OR HIGHER
MALE,40,,PRIMARY/NO EDUCATION
MALE,28,886.0,VOCATIONAL/GRAMMAR
FEMALE,50,3303.0,PRIMARY/NO EDUCATION
FEMALE,29,,POST-SECONDARY OR HIGHER
MALE,16,1512.0,SECONDARY
MALE,44,912.0,VOCATIONAL/GRAMMAR
FEMALE,25,-8.0,PRIMARY/NO EDUCATION
FEMALE,29,822.0,VOCATIONAL/GRAMMAR
MALE,38,664.0,VOCATIONAL/GRAMMAR
FEMALE,26,457.0,VOCATIONAL/GRAMMAR
FEMALE,67,1336.0,VOCATIONAL/GRAMMAR
FEMALE,25,866.0,VOCATIONAL/GRAMMAR
MALE,19,,VOCATIONAL/GRAMMAR
MALE,51,680.0,SECONDARY
FEMALE,57,903.0,
MALE,25,,PRIMARY/NO EDUCATION
MALE,92,1736.0,PRIMARY/NO EDUCATION
FEMALE,45,1341.0,POST-SECONDARY OR HIGHER
MALE,68,705.0,POST-SECONDARY OR HIGHER
MALE,23,1990.0,SECONDARY
FEMALE,41,1404.0,VOCATIONAL/GRAMMAR
MALE,49,336.0,PRIMARY/NO EDUCATION
MALE,26,271.0,VOCATIONAL/GRAMMAR
MALE,30,545.0,VOCATIONAL/GRAMMAR
FEMALE,67,-8.0,POST-SECONDARY OR HIGHER
FEMALE,44,914.0,VOCATIONAL/GRAMMAR
MALE,66,1248.0,PRIMARY/NO EDUCATION
FEMALE,45,721.0,PRIMARY/NO EDUCATION
MALE,24,1784.0,SECONDARY
FEMALE,44,406.0,SECONDARY
MALE,52,104.0,SECONDARY
MALE,29,1756.0,SECONDARY
MALE,29,29.0,VOCATIONAL/GRAMMAR
FEMALE,54,1534.0,VOCATIONAL/GRAMMAR
FEMALE,42,656.0,VOCATIONAL/GRAMMAR
FEMALE,51,690.0,PRIMARY/NO EDUCATION
MALE,65,,VOCATIONAL/GRAMMAR
FEMALE,84,529.0,PRIMARY/NO EDUCATION
MALE,23,3616.0,PRIMARY/NO EDUCATION
FEMALE,25,-8.0,PRIMARY/NO EDUCATION
FEMALE,71,,SECONDARY
MALE,55,198.0,VOCATIONAL/GRAMMAR
FEMALE,25,-8.0,PRIMARY/NO EDUCATION
FEMALE,39,,POST-SECONDARY OR HIGHER
FEMALE,58,154.0,SECONDARY
FEMALE,17,1513.0,PRIMARY/NO EDUCATION
FEMALE,29,24.0,PRIMARY/NO EDUCATION
FEMALE,21,1052.0,SECONDARY
MALE,91,1275.0,PRIMARY/NO EDUCATION
MALE,40,537.0,VOCATIONAL/GRAMMAR
MALE,76,2135.0,SECONDARY
MALE,65,1796.0,POST-SECONDARY OR HIGHER
FEMALE,43,371.0,POST-SECONDARY OR HIGHER
FEMALE,73,299.0,VOCATIONAL/GRAMMAR
MALE,39,1450.0,POST-SECONDARY OR HIGHER
MALE,19,2459.0,VOCATIONAL/GRAMMAR
MALE,61,1618.0,POST-SECONDARY OR HIGHER
MALE,31,2201.0,SECONDARY
FEMALE,42,976.0,VOCATIONAL/GRAMMAR
FEMALE,57,1314.0,SECONDARY
FEMALE,62,,PRIMARY/NO EDUCATION
MALE,47,1017.0,VOCATIONAL/GRAMMAR
MALE,16,,POST-SECONDARY OR HIGHER
FEMALE,74,1123.0,PRIMARY/NO EDUCATION
MALE,54,,SECONDARY
MALE,64,1457.0,PRIMARY/NO EDUCATION
FEMALE,62,1370.0,
MALE,55,220.0,PRIMARY/NO EDUCATION
FEMALE,50,2402.0,PRIMARY/NO EDUCATION
FEMALE,56,1422.0,SECONDARY
MALE,23,1468.0,PRIMARY/NO EDUCATION
FEMALE,86,1603.0,VOCATIONAL/GRAMMAR
FEMALE,24,1739.0,VOCATIONAL/GRAMMAR
MALE,59,1523.0,PRIMARY/NO EDUCATION
FEMALE,52,701.0,POST-SECONDARY OR HIGHER
FEMALE,56,1349.0,SECONDARY
FEMALE,16,828.0,SECONDARY
MALE,18,1012.0,SECONDARY
FEMALE,25,1544.0,PRIMARY/NO EDUCATION
MALE,20,17.0,
MALE,47,1296.0,VOCATIONAL/GRAMMAR
FEMALE,68,961.0,PRIMARY/NO EDUCATION
MALE,27,380.0,SECONDARY
FEMALE,34,921.0,POST-SECONDARY OR HIGHER
MALE,56,674.0,SECONDARY
FEMALE,29,26.0,VOCATIONAL/GRAMMAR
MALE,51,,PRIMARY/NO EDUCATION
MALE,32,1360.0,PRIMARY/NO EDUCATION
FEMALE,63,734.0,PRIMARY/NO EDUCATION
MALE,67,1525.0,VOCATIONAL/GRAMMAR
FEMALE,21,155.0,POST-SECONDARY OR HIGHER
FEMALE,23,,PRIMARY/NO EDUCATION
FEMALE,46,,SECONDARY
MALE,24,24.0,PRIMARY/NO EDUCATION
MALE,49,1072.0,SECONDARY
FEMALE,25,,VOCATIONAL/GRAMMAR
MALE,55,1326.0,VOCATIONAL/GRAMMAR
FEMALE,16,1195.0,VOCATIONAL/GRAMMAR
FEMALE,59,1887.0,
FEMALE,18,767.0,PRIMARY/NO EDUCATION
MALE,92,2037.0,SECONDARY
FEMALE,19,,POST-SECONDARY OR HIGHER
FEMALE,18,1551.0,POST-SECONDARY OR HIGHER
FEMALE,65,1350.0,VOCATIONAL/GRAMMAR
MALE,47,598.0,SECONDARY
FEMALE,78,-8.0,SECONDARY
MALE,24,5030.0,PRIMARY/NO EDUCATION
MALE,25,1005.0,SECONDARY
FEMALE,68,-8.0,SECONDARY
MALE,20,734.0,PRIMARY/NO EDUCATION
MALE,47,1521.0,VOCATIONAL/GRAMMAR
FEMALE,70,1450.0,VOCATIONAL/GRAMMAR
FEMALE,62,901.0,VOCATIONAL/GRAMMAR
FEMALE,84,1571.0,VOCATIONAL/GRAMMAR
MALE,40,1712.0,VOCATIONAL/GRAMMAR
MALE,37,479.0,
FEMALE,91,,POST-SECONDARY OR HIGHER
MALE,75,154.0,PRIMARY/NO EDUCATION
FEMALE,33,813.0,PRIMARY/NO EDUCATION
FEMALE,68,2187.0,POST-SECONDARY OR HIGHER
FEMALE,84,,VOCATIONAL/GRAMMAR
MALE,60,275.0,
MALE,16,11.0,POST-SECONDARY OR HIGHER
FEMALE,90,579.0,SECONDARY
FEMALE,51,-8.0,PRIMARY/NO EDUCATION
MALE,38,1446.0,SECONDARY
MALE,38,892.0,VOCATIONAL/GRAMMAR
MALE,34,1369.0,POST-SECONDARY OR HIGHER
FEMALE,54,,PRIMARY/NO EDUCATION
FEMALE,54,785.0,POST-SECONDARY OR HIGHER
FEMALE,52,-8.0,SECONDARY
MALE,18,622.0,VOCATIONAL/GRAMMAR
FEMALE,57,,VOCATIONAL/GRAMMAR
MALE,27,1039.0,VOCATIONAL/GRAMMAR
FEMALE,31,508.0,VOCATIONAL/GRAMMAR
FEMALE,19,1816.0,PRIMARY/NO EDUCATION
MALE,28,934.0,POST-SECONDARY OR HIGHER
MALE,54,1097.0,VOCATIONAL/GRAMMAR
MALE,59,920.0,VOCATIONAL/GRAMMAR
FEMALE,96,2536.0,SECONDARY
FEMALE,81,1015.0,POST-SECONDARY OR HIGHER
MALE,32,2855.0,SECONDARY
FEMALE,57,,
MALE,25,,POST-SECONDARY OR HIGHER
FEMALE,77,892.0,PRIMARY/NO EDUCATION
MALE,63,1342.0,PRIMARY/NO EDUCATION
FEMALE,16,1323.0,SECONDARY
MALE,30,1432.0,SECONDARY
MALE,22,,SECONDARY
MALE,71,,VOCATIONAL/GRAMMAR
FEMALE,33,1785.0,VOCATIONAL/GRAMMAR
FEMALE,45,784.0,SECONDARY
MALE,65,909.0,PRIMARY/NO EDUCATION
MALE,69,1476.0,SECONDARY
FEMALE,24,-8.0,SECONDARY
FEMALE,41,1813.0,VOCATIONAL/GRAMMAR
MALE,23,1199.0,VOCATIONAL/GRAMMAR
MALE,47,1678.0,PRIMARY/NO EDUCATION
MALE,43,-8.0,SECONDARY
FEMALE,41,1862.0,PRIMARY/NO EDUCATION
MALE,38,-4.0,VOCATIONAL/GRAMMAR
FEMALE,65,869.0,VOCATIONAL/GRAMMAR
MALE,42,684.0,VOCATIONAL/GRAMMAR
MALE,40,,VOCATIONAL/GRAMMAR
FEMALE,46,,SECONDARY
FEMALE,16,1388.0,SECONDARY
MALE,43,1193.0,POST-SECONDARY OR HIGHER
MALE,45,1206.0,SECONDARY
MALE,26,440.0,SECONDARY
MALE,65,768.0,SECONDARY
FEMALE,52,1504.0,SECONDARY
MALE,58,487.0,VOCATIONAL/GRAMMAR
MALE,30,,
MALE,24,,VOCATIONAL/GRAMMAR
FEMALE,27,650.0,VOCATIONAL/GRAMMAR
MALE,23,239.0,VOCATIONAL/GRAMMAR
FEMALE,69,243.0,
FEMALE,20,2815.0,SECONDARY
FEMALE,44,58.0,SECONDARY
MALE,23,554.0,POST-SECONDARY OR HIGHER
MALE,44,616.0,PRIMARY/NO EDUCATION
MALE,61,785.0,SECONDARY
FEMALE,72,751.0,
MALE,48,247.0,SECONDARY
MALE,40,191.0,SECONDARY
MALE,73,1366.0,
MALE,27,625.0,SECONDARY
FEMALE,25,1475.0,VOCATIONAL/GRAMMAR
FEMALE,16,838.0,POST-SECONDARY OR HIGHER
FEMALE,28,,
FEMALE,22,1607.0,PRIMARY/NO EDUCATION
FEMALE,29,-8.0,VOCATIONAL/GRAMMAR
FEMALE,26,740.0,PRIMARY/NO EDUCATION
MALE,71,1419.0,PRIMARY/NO EDUCATION
FEMALE,56,,VOCATIONAL/GRAMMAR
FEMALE,76,1386.0,VOCATIONAL/GRAMMAR
FEMALE,68,1215.0,SECONDARY
MALE,30,1488.0,PRIMARY/NO EDUCATION
MALE,47,740.0,PRIMARY/NO EDUCATION
MALE,57,-8.0,VOCATIONAL/GRAMMAR
MALE,30,,POST-SECONDARY OR HIGHER
MALE,36,3716.0,PRIMARY/NO EDUCATION
MALE,68,,SECONDARY
FEMALE,23,1188.0,SECONDARY
FEMALE,67,1406.0,SECONDARY
MALE,64,1408.0,VOCATIONAL/GRAMMAR
FEMALE,58,394.0,VOCATIONAL/GRAMMAR
FEMALE,41,,PRIMARY/NO EDUCATION
MALE,16,,VOCATIONAL/GRAMMAR
FEMALE,56,1757.0,PRIMARY/NO EDUCATION
FEMALE,17,1473.0,VOCATIONAL/GRAMMAR
FEMALE,71,2250.0,PRIMARY/NO EDUCATION
MALE,46,37.0,POST-SECONDARY OR HIGHER
MALE,45,503.0,PRIMARY/NO EDUCATION
FEMALE,18,1354.0,SECONDARY
MALE,36,262.0,POST-SECONDARY OR HIGHER
FEMALE,21,84.0,POST-SECONDARY OR HIGHER
FEMALE,47,1563.0,SECONDARY
FEMALE,32,750.0,VOCATIONAL/GRAMMAR
MALE,30,1156.0,PRIMARY/NO EDUCATION
FEMALE,43,417.0,SECONDARY
FEMALE,41,1390.0,SECONDARY
FEMALE,52,262.0,POST-SECONDARY OR HIGHER
MALE,61,,POST-SECONDARY OR HIGHER
FEMALE,26,3453.0,VOCATIONAL/GRAMMAR
FEMALE,28,1722.0,VOCATIONAL/GRAMMAR
FEMALE,18,377.0,SECONDARY
FEMALE,69,93.0,SECONDARY
MALE,49,1269.0,PRIMARY/NO EDUCATION
MALE,19,630.0,PRIMARY/NO EDUCATION
MALE,46,1429.0,VOCATIONAL/GRAMMAR
FEMALE,66,1226.0,SECONDARY
MALE,56,674.0,VOCATIONAL/GRAMMAR
FEMALE,43,1407.0,SECONDARY
MALE,63,,SECONDARY
MALE,52,565.0,PRIMARY/NO EDUCATION
MALE,30,61.0,PRIMARY/NO EDUCATION
MALE,21,,VOCATIONAL/GRAMMAR
FEMALE,34,3393.0,POST-SECONDARY OR HIGHER
MALE,50,1305.0,SECONDARY
MALE,28,956.0,POST-SECONDARY OR HIGHER
FEMALE,59,30.0,VOCATIONAL/GRAMMAR
FEMALE,35,1501.0,POST-SECONDARY OR HIGHER
FEMALE,39,813.0,
MALE,31,1845.0,SECONDARY
FEMALE,58,1548.0,SECONDARY
FEMALE,74,949.0,SECONDARY
MALE,67,,SECONDARY
FEMALE,30,70.0,SECONDARY
MALE,51,1025.0,SECONDARY
MALE,79,,PRIMARY/NO EDUCATION
FEMALE,60,1535.0,VOCATIONAL/GRAMMAR
MALE,50,-8.0,POST-SECONDARY OR HIGHER
FEMALE,59,2204.0,POST-SECONDARY OR HIGHER
MALE,62,649.0,VOCATIONAL/GRAMMAR
MALE,19,-1.0,VOCATIONAL/GRAMMAR
FEMALE,30,1791.0,VOCATIONAL/GRAMMAR
FEMALE,65,1191.0,VOCATIONAL/GRAMMAR
FEMALE,79,,SECONDARY
FEMALE,18,1970.0,VOCATIONAL/GRAMMAR
MALE,36,-8.0,SECONDARY
MALE,16,,POST-SECONDARY OR HIGHER
FEMALE,94,1735.0,SECONDARY
MALE,58,1612.0,SECONDARY
MALE,39,598.0,SECONDARY
MALE,32,182.0,PRIMARY/NO EDUCATION
MALE,41,1375.0,SECONDARY
FEMALE,28,757.0,PRIMARY/NO EDUCATION
FEMALE,26,,POST-SECONDARY OR HIGHER
MALE,21,625.0,VOCATIONAL/GRAMMAR
FEMALE,21,136.0,SECONDARY
FEMALE,51,583.0,POST-SECONDARY OR HIGHER
FEMALE,59,541.0,PRIMARY/NO EDUCATION
FEMALE,31,361.0,
MALE,59,753.0,PRIMARY/NO EDUCATION
MALE,18,1509.0,SECONDARY
FEMALE,32,,PRIMARY/NO EDUCATION
FEMALE,17,1064.0,SECONDARY
FEMALE,61,1347.0,POST-SECONDARY OR HIGHER
MALE,27,651.0,PRIMARY/NO EDUCATION
