sex,age,income,edu
FEMALE,52,,PRIMARY/NO EDUCATION
FEMALE,97,,SECONDARY
MALE,73,1823.0,SECONDARY
MALE,76,1352.0,POST-SECONDARY OR HIGHER
MALE,43,1590.0,POST-SECONDARY OR HIGHER
MALE,72,1626.0,SECONDARY
MALE,96,2021.0,POST-SECONDARY OR HIGHER
FEMALE,28,-8.0,SECONDARY
FEMALE,72,2080.0,SECONDARY
FEMALE,95,1636.0,PRIMARY/NO EDUCATION
MALE,57,1930.0,POST-SECONDARY OR HIGHER
FEMALE,90,142.0,SECONDARY
FEMALE,73,210.0,VOCATIONAL/GRAMMAR
FEMALE,47,77.0,SECONDARY
FEMALE,79,1401.0,VOCATIONAL/GRAMMAR
MALE,64,1553.0,VOCATIONAL/GRAMMAR
FEMALE,30,1878.0,SECONDARY
FEMALE,45,2056.0,POST-SECONDARY OR HIGHER
MALE,53,1528.0,VOCATIONAL/GRAMMAR
FEMALE,25,2179.0,POST-SECONDARY OR HIGHER
MALE,73,1654.0,SECONDARY
FEMALE,58,138.0,POST-SECONDARY OR HIGHER
MALE,50,1085.0,POST-SECONDARY OR HIGHER
MALE,56,1641.0,POST-SECONDARY OR HIGHER
FEMALE,49,1984.0,SECONDARY
FEMALE,93,1541.0,POST-SECONDARY OR HIGHER
FEMALE,42,1642.0,VOCATIONAL/GRAMMAR
MALE,97,21.0,SECONDARY
FEMALE,72,2110.0,SECONDARY
FEMALE,76,4254.0,SECONDARY
MALE,23,117.0,VOCATIONAL/GRAMMAR
MALE,96,,VOCATIONAL/GRAMMAR
MALE,97,2149.0,SECONDARY
MALE,78,3017.0,PRIMARY/NO EDUCATION
MALE,80,,PRIMARY/NO EDUCATION
MALE,77,6696.0,
FEMALE,65,-8.0,PRIMARY/NO EDUCATION
FEMALE,97,1439.0,POST-SECONDARY OR HIGHER
FEMALE,55,1742.0,PRIMARY/NO EDUCATION
FEMALE,80,184.0,
FEMALE,53,2177.0,POST-SECONDARY OR HIGHER
FEMALE,81,1313.0,VOCATIONAL/GRAMMAR
FEMALE,47,7285.0,SECONDARY
FEMALE,71,2240.0,SECONDARY
MALE,56,1384.0,PRIMARY/NO EDUCATION
FEMALE,65,196.0,PRIMARY/NO EDUCATION
MALE,54,211.0,VOCATIONAL/GRAMMAR
FEMALE,97,6480.0,SECONDARY
FEMALE,91,3964.0,POST-SECONDARY OR HIGHER
MALE,57,1620.0,VOCATIONAL/GRAMMAR
FEMALE,87,3993.0,PRIMARY/NO EDUCATION
FEMALE,65,3868.0,VOCATIONAL/GRAMMAR
MALE,75,81.0,SECONDARY
FEMALE,65,2358.0,SECONDARY
FEMALE,58,138.0,VOCATIONAL/GRAMMAR
MALE,97,,POST-SECONDARY OR HIGHER
MALE,56,3631.0,PRIMARY/NO EDUCATION
FEMALE,51,,POST-SECONDARY OR HIGHER
MALE,95,4154.0,VOCATIONAL/GRAMMAR
MALE,69,1125.0,VOCATIONAL/GRAMMAR
FEMALE,73,163.0,VOCATIONAL/GRAMMAR
MALE,72,1544.0,VOCATIONAL/GRAMMAR
FEMALE,43,1577.0,VOCATIONAL/GRAMMAR
MALE,95,2364.0,VOCATIONAL/GRAMMAR
MALE,55,,VOCATIONAL/GRAMMAR
FEMALE,30,,SECONDARY
FEMALE,43,1520.0,SECONDARY
FEMALE,48,2225.0,PRIMARY/NO EDUCATION
FEMALE,58,89.0,POST-SECONDARY OR HIGHER
MALE,76,1616.0,PRIMARY/NO EDUCATION
MALE,30,3284.0,SECONDARY
MALE,49,,POST-SECONDARY OR HIGHER
MALE,43,1734.0,SECONDARY
MALE,73,1420.0,SECONDARY
FEMALE,56,33.0,PRIMARY/NO EDUCATION
MALE,46,111.0,VOCATIONAL/GRAMMAR
MALE,53,1824.0,POST-SECONDARY OR HIGHER
FEMALE,68,1984.0,PRIMARY/NO EDUCATION
MALE,67,1348.0,
FEMALE,54,1400.0,VOCATIONAL/GRAMMAR
MALE,69,1765.0,POST-SECONDARY OR HIGHER
MALE,96,23.0,PRIMARY/NO EDUCATION
MALE,48,2949.0,POST-SECONDARY OR HIGHER
FEMALE,33,3601.0,VOCATIONAL/GRAMMAR
FEMALE,65,,PRIMARY/NO EDUCATION
FEMALE,52,1705.0,VOCATIONAL/GRAMMAR
FEMALE,30,1579.0,SECONDARY
MALE,71,3629.0,SECONDARY
MALE,33,-8.0,
FEMALE,74,,SECONDARY
MALE,53,1983.0,VOCATIONAL/GRAMMAR
MALE,85,1772.0,VOCATIONAL/GRAMMAR
MALE,91,2617.0,SECONDARY
FEMALE,28,1817.0,
MALE,77,2195.0,SECONDARY
FEMALE,43,1641.0,PRIMARY/NO EDUCATION
MALE,48,243.0,SECONDARY
MALE,67,2965.0,VOCATIONAL/GRAMMAR
MALE,72,1441.0,VOCATIONAL/GRAMMAR
FEMALE,89,1768.0,POST-SECONDARY OR HIGHER
FEMALE,30,1523.0,VOCATIONAL/GRAMMAR
FEMALE,28,152.0,SECONDARY
FEMALE,66,120.0,VOCATIONAL/GRAMMAR
FEMALE,27,,POST-SECONDARY OR HIGHER
FEMALE,87,,PRIMARY/NO EDUCATION
MALE,69,,VOCATIONAL/GRAMMAR
FEMALE,54,1527.0,POST-SECONDARY OR HIGHER
MALE,47,1821.0,POST-SECONDARY OR HIGHER
FEMALE,29,2964.0,PRIMARY/NO EDUCATION
FEMALE,76,882.0,VOCATIONAL/GRAMMAR
FEMALE,41,1584.0,VOCATIONAL/GRAMMAR
MALE,23,267.0,PRIMARY/NO EDUCATION
FEMALE,53,1560.0,
FEMALE,52,2492.0,VOCATIONAL/GRAMMAR
MALE,42,1606.0,SECONDARY
FEMALE,72,69.0,POST-SECONDARY OR HIGHER
FEMALE,66,1655.0,SECONDARY
FEMALE,55,,PRIMARY/NO EDUCATION
MALE,54,,PRIMARY/NO EDUCATION
FEMALE,65,72.0,PRIMARY/NO EDUCATION
FEMALE,32,1748.0,POST-SECONDARY OR HIGHER
MALE,68,150.0,PRIMARY/NO EDUCATION
MALE,43,1744.0,POST-SECONDARY OR HIGHER
FEMALE,40,1586.0,PRIMARY/NO EDUCATION
FEMALE,97,1477.0,POST-SECONDARY OR HIGHER
FEMALE,72,1610.0,SECONDARY
MALE,62,2126.0,PRIMARY/NO EDUCATION
MALE,28,1562.0,POST-SECONDARY OR HIGHER
FEMALE,49,,POST-SECONDARY OR HIGHER
MALE,60,3658.0,VOCATIONAL/GRAMMAR
FEMALE,72,1541.0,SECONDARY
MALE,48,46.0,VOCATIONAL/GRAMMAR
MALE,68,1612.0,VOCATIONAL/GRAMMAR
FEMALE,70,1556.0,SECONDARY
FEMALE,74,1543.0,VOCATIONAL/GRAMMAR
FEMALE,95,3416.0,PRIMARY/NO EDUCATION
MALE,42,10.0,SECONDARY
FEMALE,68,28.0,PRIMARY/NO EDUCATION
FEMALE,76,1980.0,SECONDARY
FEMALE,88,,
MALE,65,1501.0,POST-SECONDARY OR HIGHER
FEMALE,86,186.0,VOCATIONAL/GRAMMAR
FEMALE,28,2478.0,VOCATIONAL/GRAMMAR
FEMALE,29,940.0,PRIMARY/NO EDUCATION
FEMALE,27,1541.0,VOCATIONAL/GRAMMAR
FEMALE,80,,SECONDARY
FEMALE,90,2883.0,PRIMARY/NO EDUCATION
FEMALE,95,207.0,POST-SECONDARY OR HIGHER
MALE,61,2245.0,POST-SECONDARY OR HIGHER
MALE,62,1542.0,PRIMARY/NO EDUCATION
FEMALE,63,106.0,PRIMARY/NO EDUCATION
FEMALE,97,3382.0,SECONDARY
FEMALE,66,3680.0,SECONDARY
FEMALE,59,2182.0,PRIMARY/NO EDUCATION
MALE,55,,POST-SECONDARY OR HIGHER
MALE,82,2191.0,SECONDARY
FEMALE,43,86.0,VOCATIONAL/GRAMMAR
MALE,65,,PRIMARY/NO EDUCATION
MALE,75,3542.0,VOCATIONAL/GRAMMAR
MALE,88,182.0,SECONDARY
MALE,86,103.0,SECONDARY
MALE,67,1548.0,
MALE,77,1527.0,POST-SECONDARY OR HIGHER
MALE,93,,VOCATIONAL/GRAMMAR
MALE,50,2147.0,PRIMARY/NO EDUCATION
MALE,19,254.0,SECONDARY
FEMALE,39,270.0,SECONDARY
FEMALE,79,,VOCATIONAL/GRAMMAR
FEMALE,75,1418.0,PRIMARY/NO EDUCATION
MALE,47,4209.0,VOCATIONAL/GRAMMAR
FEMALE,97,68.0,PRIMARY/NO EDUCATION
MALE,54,1660.0,SECONDARY
MALE,61,2075.0,PRIMARY/NO EDUCATION
MALE,78,1884.0,SECONDARY
MALE,53,4063.0,POST-SECONDARY OR HIGHER
FEMALE,95,1585.0,POST-SECONDARY OR HIGHER
FEMALE,76,11.0,VOCATIONAL/GRAMMAR
MALE,97,1357.0,SECONDARY
MALE,53,2324.0,VOCATIONAL/GRAMMAR
FEMALE,59,2536.0,SECONDARY
MALE,74,1622.0,VOCATIONAL/GRAMMAR
MALE,70,1652.0,VOCATIONAL/GRAMMAR
FEMALE,49,1675.0,SECONDARY
FEMALE,26,1513.0,VOCATIONAL/GRAMMAR
FEMALE,61,1852.0,VOCATIONAL/GRAMMAR
MALE,34,243.0,VOCATIONAL/GRAMMAR
FEMALE,73,261.0,SECONDARY
MALE,77,1878.0,VOCATIONAL/GRAMMAR
MALE,93,1459.0,SECONDARY
MALE,71,2370.0,PRIMARY/NO EDUCATION
MALE,90,1657.0,SECONDARY
MALE,75,1124.0,PRIMARY/NO EDUCATION
FEMALE,60,1261.0,SECONDARY
FEMALE,31,1299.0,SECONDARY
FEMALE,85,3446.0,SECONDARY
FEMALE,74,2985.0,POST-SECONDARY OR HIGHER
FEMALE,75,1603.0,VOCATIONAL/GRAMMAR
MALE,62,-8.0,VOCATIONAL/GRAMMAR
MALE,69,1781.0,SECONDARY
MALE,41,232.0,SECONDARY
FEMALE,70,1254.0,POST-SECONDARY OR HIGHER
FEMALE,54,1548.0,POST-SECONDARY OR HIGHER
FEMALE,62,1401.0,SECONDARY
MALE,60,3207.0,POST-SECONDARY OR HIGHER
FEMALE,63,1609.0,SECONDARY
FEMALE,59,1445.0,VOCATIONAL/GRAMMAR
FEMALE,31,,POST-SECONDARY OR HIGHER
FEMALE,85,,VOCATIONAL/GRAMMAR
MALE,86,,VOCATIONAL/GRAMMAR
MALE,89,,PRIMARY/NO EDUCATION
FEMALE,74,4347.0,SECONDARY
MALE,26,1518.0,POST-SECONDARY OR HIGHER
FEMALE,59,1768.0,SECONDARY
FEMALE,65,,VOCATIONAL/GRAMMAR
MALE,77,1209.0,PRIMARY/NO EDUCATION
FEMALE,41,4008.0,VOCATIONAL/GRAMMAR
FEMALE,46,,SECONDARY
FEMALE,73,1464.0,POST-SECONDARY OR HIGHER
FEMALE,67,1521.0,SECONDARY
FEMALE,75,967.0,VOCATIONAL/GRAMMAR
MALE,64,2121.0,PRIMARY/NO EDUCATION
FEMALE,78,1216.0,POST-SECONDARY OR HIGHER
FEMALE,84,60.0,SECONDARY
FEMALE,47,,SECONDARY
FEMALE,62,4416.0,SECONDARY
FEMALE,42,1589.0,POST-SECONDARY OR HIGHER
MALE,47,1691.0,PRIMARY/NO EDUCATION
MALE,36,2748.0,SECONDARY
MALE,30,242.0,SECONDARY
MALE,46,1850.0,VOCATIONAL/GRAMMAR
FEMALE,52,47.0,SECONDARY
FEMALE,29,63.0,POST-SECONDARY OR HIGHER
FEMALE,56,1607.0,SECONDARY
FEMALE,29,183.0,VOCATIONAL/GRAMMAR
FEMALE,30,1319.0,POST-SECONDARY OR HIGHER
FEMALE,29,2243.0,VOCATIONAL/GRAMMAR
FEMALE,90,-8.0,POST-SECONDARY OR HIGHER
MALE,32,,POST-SECONDARY OR HIGHER
FEMALE,97,1669.0,SECONDARY
FEMALE,68,1860.0,PRIMARY/NO EDUCATION
FEMALE,61,3525.0,SECONDARY
FEMALE,49,1223.0,POST-SECONDARY OR HIGHER
FEMALE,74,2482.0,VOCATIONAL/GRAMMAR
MALE,97,750.0,VOCATIONAL/GRAMMAR
FEMALE,86,-8.0,SECONDARY
MALE,75,2593.0,VOCATIONAL/GRAMMAR
MALE,66,,SECONDARY
FEMALE,60,3566.0,SECONDARY
MALE,70,25.0,VOCATIONAL/GRAMMAR
FEMALE,67,,VOCATIONAL/GRAMMAR
MALE,57,1843.0,POST-SECONDARY OR HIGHER
MALE,73,-8.0,VOCATIONAL/GRAMMAR
FEMALE,16,1578.0,POST-SECONDARY OR HIGHER
FEMALE,55,183.0,POST-SECONDARY OR HIGHER
MALE,32,1490.0,SECONDARY
MALE,96,,PRIMARY/NO EDUCATION
MALE,45,2259.0,SECONDARY
MALE,31,1144.0,PRIMARY/NO EDUCATION
MALE,34,127.0,SECONDARY
FEMALE,40,-8.0,PRIMARY/NO EDUCATION
MALE,55,1585.0,VOCATIONAL/GRAMMAR
MALE,19,1504.0,POST-SECONDARY OR HIGHER
FEMALE,52,1492.0,SECONDARY
MALE,50,,VOCATIONAL/GRAMMAR
MALE,76,1913.0,SECONDARY
MALE,96,157.0,VOCATIONAL/GRAMMAR
FEMALE,73,,VOCATIONAL/GRAMMAR
FEMALE,27,1596.0,POST-SECONDARY OR HIGHER
MALE,62,242.0,SECONDARY
FEMALE,19,252.0,POST-SECONDARY OR HIGHER
FEMALE,55,1603.0,PRIMARY/NO EDUCATION
FEMALE,28,5914.0,VOCATIONAL/GRAMMAR
FEMALE,70,,PRIMARY/NO EDUCATION
MALE,97,1675.0,POST-SECONDARY OR HIGHER
MALE,69,1591.0,SECONDARY
FEMALE,22,1790.0,SECONDARY
MALE,55,2304.0,PRIMARY/NO EDUCATION
MALE,26,1624.0,PRIMARY/NO EDUCATION
MALE,74,2221.0,SECONDARY
FEMALE,31,1495.0,PRIMARY/NO EDUCATION
MALE,89,197.0,SECONDARY
MALE,72,1501.0,SECONDARY
MALE,55,253.0,POST-SECONDARY OR HIGHER
MALE,56,1125.0,VOCATIONAL/GRAMMAR
FEMALE,62,1707.0,SECONDARY
MALE,60,3335.0,VOCATIONAL/GRAMMAR
MALE,19,1387.0,PRIMARY/NO EDUCATION
FEMALE,72,1038.0,POST-SECONDARY OR HIGHER
FEMALE,82,1622.0,VOCATIONAL/GRAMMAR
FEMALE,53,4157.0,SECONDARY
FEMALE,68,1645.0,VOCATIONAL/GRAMMAR
FEMALE,55,43.0,SECONDARY
MALE,65,2332.0,PRIMARY/NO EDUCATION
MALE,55,1864.0,PRIMARY/NO EDUCATION
FEMALE,64,1576.0,VOCATIONAL/GRAMMAR
MALE,42,3580.0,POST-SECONDARY OR HIGHER
FEMALE,45,2187.0,POST-SECONDARY OR HIGHER
FEMALE,52,1480.0,SECONDARY
MALE,26,2979.0,PRIMARY/NO EDUCATION
MALE,69,,SECONDARY
FEMALE,53,2354.0,POST-SECONDARY OR HIGHER
FEMALE,63,1609.0,VOCATIONAL/GRAMMAR
MALE,97,,SECONDARY
MALE,85,1966.0,POST-SECONDARY OR HIGHER
MALE,44,4037.0,POST-SECONDARY OR HIGHER
MALE,64,,PRIMARY/NO EDUCATION
MALE,54,1096.0,VOCATIONAL/GRAMMAR
FEMALE,63,5403.0,PRIMARY/NO EDUCATION
FEMALE,69,,POST-SECONDARY OR HIGHER
MALE,65,1390.0,SECONDARY
FEMALE,50,12.0,POST-SECONDARY OR HIGHER
FEMALE,78,1988.0,PRIMARY/NO EDUCATION
FEMALE,32,1735.0,VOCATIONAL/GRAMMAR
MALE,60,-8.0,VOCATIONAL/GRAMMAR
FEMALE,33,11.0,VOCATIONAL/GRAMMAR
FEMALE,62,2115.0,VOCATIONAL/GRAMMAR
MALE,90,2261.0,VOCATIONAL/GRAMMAR
MALE,91,,VOCATIONAL/GRAMMAR
MALE,72,1679.0,SECONDARY
FEMALE,52,5.0,
MALE,30,,PRIMARY/NO EDUCATION
MALE,74,1421.0,PRIMARY/NO EDUCATION
FEMALE,76,1439.0,POST-SECONDARY OR HIGHER
MALE,91,1574.0,POST-SECONDARY OR HIGHER
MALE,30,2027.0,SECONDARY
FEMALE,78,1653.0,VOCATIONAL/GRAMMAR
FEMALE,63,2000.0,PRIMARY/NO EDUCATION
MALE,43,203.0,VOCATIONAL/GRAMMAR
MALE,60,1795.0,VOCATIONAL/GRAMMAR
FEMALE,77,138.0,POST-SECONDARY OR HIGHER
FEMALE,47,2452.0,VOCATIONAL/GRAMMAR
MALE,78,1309.0,PRIMARY/NO EDUCATION
MALE,75,2089.0,PRIMARY/NO EDUCATION
MALE,59,2309.0,PRIMARY/NO EDUCATION
FEMALE,54,1627.0,SECONDARY
MALE,40,156.0,PRIMARY/NO EDUCATION
MALE,63,1592.0,VOCATIONAL/GRAMMAR
MALE,44,167.0,VOCATIONAL/GRAMMAR
FEMALE,50,1565.0,VOCATIONAL/GRAMMAR
FEMALE,50,1563.0,SECONDARY
FEMALE,70,1329.0,PRIMARY/NO EDUCATION
MALE,76,,VOCATIONAL/GRAMMAR
FEMALE,68,1541.0,PRIMARY/NO EDUCATION
MALE,22,3208.0,PRIMARY/NO EDUCATION
FEMALE,48,267.0,PRIMARY/NO EDUCATION
FEMALE,96,,SECONDARY
MALE,95,84.0,VOCATIONAL/GRAMMAR
FEMALE,46,97.0,PRIMARY/NO EDUCATION
FEMALE,62,,POST-SECONDARY OR HIGHER
MALE,76,1436.0,SECONDARY
FEMALE,35,1537.0,PRIMARY/NO EDUCATION
MALE,22,13.0,PRIMARY/NO EDUCATION
FEMALE,24,1729.0,SECONDARY
MALE,71,1534.0,PRIMARY/NO EDUCATION
FEMALE,65,1732.0,VOCATIONAL/GRAMMAR
MALE,97,1838.0,SECONDARY
FEMALE,96,3373.0,VOCATIONAL/GRAMMAR
FEMALE,74,2105.0,POST-SECONDARY OR HIGHER
FEMALE,70,1537.0,VOCATIONAL/GRAMMAR
MALE,45,2173.0,POST-SECONDARY OR HIGHER
MALE,32,3025.0,VOCATIONAL/GRAMMAR
MALE,61,1479.0,POST-SECONDARY OR HIGHER
MALE,52,2390.0,SECONDARY
FEMALE,60,1539.0,VOCATIONAL/GRAMMAR
FEMALE,25,1413.0,SECONDARY
FEMALE,68,,PRIMARY/NO EDUCATION
FEMALE,52,1869.0,VOCATIONAL/GRAMMAR
MALE,26,,POST-SECONDARY OR HIGHER
FEMALE,75,1419.0,PRIMARY/NO EDUCATION
MALE,66,,SECONDARY
MALE,69,1452.0,PRIMARY/NO EDUCATION
FEMALE,74,1556.0,
MALE,74,3933.0,PRIMARY/NO EDUCATION
FEMALE,42,2227.0,PRIMARY/NO EDUCATION
MALE,68,1531.0,SECONDARY
MALE,31,1618.0,PRIMARY/NO EDUCATION
FEMALE,90,1411.0,VOCATIONAL/GRAMMAR
FEMALE,73,1324.0,VOCATIONAL/GRAMMAR
MALE,51,2309.0,SECONDARY
MALE,97,933.0,POST-SECONDARY OR HIGHER
FEMALE,76,3241.0,VOCATIONAL/GRAMMAR
FEMALE,19,1578.0,SECONDARY
MALE,54,2040.0,SECONDARY
FEMALE,53,145.0,PRIMARY/NO EDUCATION
MALE,53,1561.0,
FEMALE,84,1636.0,VOCATIONAL/GRAMMAR
FEMALE,64,3707.0,PRIMARY/NO EDUCATION
MALE,59,2050.0,SECONDARY
FEMALE,61,1319.0,POST-SECONDARY OR HIGHER
MALE,88,4622.0,SECONDARY
FEMALE,53,1658.0,VOCATIONAL/GRAMMAR
MALE,35,,PRIMARY/NO EDUCATION
FEMALE,58,1504.0,PRIMARY/NO EDUCATION
MALE,66,1353.0,VOCATIONAL/GRAMMAR
MALE,85,1740.0,VOCATIONAL/GRAMMAR
FEMALE,28,123.0,POST-SECONDARY OR HIGHER
FEMALE,29,,PRIMARY/NO EDUCATION
FEMALE,45,,SECONDARY
FEMALE,97,147.0,PRIMARY/NO EDUCATION
MALE,52,1886.0,VOCATIONAL/GRAMMAR
FEMALE,56,,VOCATIONAL/GRAMMAR
MALE,57,145.0,VOCATIONAL/GRAMMAR
FEMALE,24,1689.0,VOCATIONAL/GRAMMAR
FEMALE,90,2465.0,
FEMALE,36,2292.0,SECONDARY
MALE,84,3967.0,VOCATIONAL/GRAMMAR
FEMALE,40,,POST-SECONDARY OR HIGHER
FEMALE,46,1556.0,POST-SECONDARY OR HIGHER
FEMALE,72,1613.0,VOCATIONAL/GRAMMAR
MALE,66,1523.0,SECONDARY
FEMALE,95,36.0,SECONDARY
MALE,31,5310.0,PRIMARY/NO EDUCATION
FEMALE,54,1457.0,SECONDARY
FEMALE,95,257.0,SECONDARY
MALE,57,5645.0,PRIMARY/NO EDUCATION
MALE,70,1552.0,VOCATIONAL/GRAMMAR
FEMALE,96,1271.0,VOCATIONAL/GRAMMAR
FEMALE,70,1493.0,VOCATIONAL/GRAMMAR
FEMALE,85,1436.0,VOCATIONAL/GRAMMAR
MALE,54,1351.0,VOCATIONAL/GRAMMAR
MALE,44,2386.0,
FEMALE,97,,POST-SECONDARY OR HIGHER
MALE,71,1647.0,PRIMARY/NO EDUCATION
MALE,38,1377.0,SECONDARY
FEMALE,76,1934.0,POST-SECONDARY OR HIGHER
FEMALE,80,,VOCATIONAL/GRAMMAR
MALE,69,2389.0,
MALE,62,4066.0,POST-SECONDARY OR HIGHER
MALE,76,1413.0,SECONDARY
FEMALE,44,1651.0,VOCATIONAL/GRAMMAR
MALE,89,1646.0,SECONDARY
MALE,59,888.0,VOCATIONAL/GRAMMAR
MALE,91,1619.0,POST-SECONDARY OR HIGHER
FEMALE,96,,PRIMARY/NO EDUCATION
FEMALE,83,1725.0,POST-SECONDARY OR HIGHER
FEMALE,59,262.0,SECONDARY
MALE,83,2347.0,VOCATIONAL/GRAMMAR
FEMALE,66,,VOCATIONAL/GRAMMAR
FEMALE,77,335.0,VOCATIONAL/GRAMMAR
FEMALE,57,1545.0,VOCATIONAL/GRAMMAR
MALE,43,133.0,PRIMARY/NO EDUCATION
MALE,43,1581.0,POST-SECONDARY OR HIGHER
FEMALE,87,4781.0,VOCATIONAL/GRAMMAR
MALE,93,1018.0,VOCATIONAL/GRAMMAR
FEMALE,55,3444.0,SECONDARY
FEMALE,97,3791.0,SECONDARY
MALE,38,3073.0,SECONDARY
FEMALE,60,,VOCATIONAL/GRAMMAR
MALE,33,,POST-SECONDARY OR HIGHER
MALE,85,102.0,VOCATIONAL/GRAMMAR
MALE,49,1613.0,PRIMARY/NO EDUCATION
FEMALE,58,1508.0,PRIMARY/NO EDUCATION
MALE,42,161.0,SECONDARY
FEMALE,24,,SECONDARY
MALE,74,,POST-SECONDARY OR HIGHER
FEMALE,95,1368.0,VOCATIONAL/GRAMMAR
MALE,73,3316.0,SECONDARY
FEMALE,39,2232.0,PRIMARY/NO EDUCATION
MALE,76,1096.0,SECONDARY
MALE,58,257.0,VOCATIONAL/GRAMMAR
FEMALE,51,1403.0,VOCATIONAL/GRAMMAR
MALE,74,1114.0,VOCATIONAL/GRAMMAR
FEMALE,56,1555.0,SECONDARY
MALE,56,11.0,SECONDARY
FEMALE,48,1701.0,PRIMARY/NO EDUCATION
FEMALE,62,18.0,PRIMARY/NO EDUCATION
FEMALE,69,2227.0,POST-SECONDARY OR HIGHER
MALE,68,1638.0,POST-SECONDARY OR HIGHER
MALE,51,,VOCATIONAL/GRAMMAR
FEMALE,51,,SECONDARY
FEMALE,28,1327.0,POST-SECONDARY OR HIGHER
MALE,46,1521.0,POST-SECONDARY OR HIGHER
MALE,74,1468.0,SECONDARY
MALE,53,1500.0,SECONDARY
MALE,94,1671.0,SECONDARY
FEMALE,46,1540.0,SECONDARY
MALE,70,1389.0,VOCATIONAL/GRAMMAR
MALE,76,,
FEMALE,42,,VOCATIONAL/GRAMMAR
MALE,68,1510.0,VOCATIONAL/GRAMMAR
FEMALE,57,1413.0,SECONDARY
MALE,67,68.0,
FEMALE,70,4057.0,SECONDARY
FEMALE,51,1988.0,SECONDARY
MALE,22,1282.0,POST-SECONDARY OR HIGHER
FEMALE,50,2406.0,PRIMARY/NO EDUCATION
MALE,67,1524.0,SECONDARY
FEMALE,73,968.0,
FEMALE,70,1813.0,SECONDARY
MALE,39,1476.0,SECONDARY
MALE,76,2312.0,
MALE,26,1555.0,SECONDARY
FEMALE,75,1468.0,VOCATIONAL/GRAMMAR
FEMALE,62,1232.0,POST-SECONDARY OR HIGHER
FEMALE,83,,
FEMALE,63,1495.0,PRIMARY/NO EDUCATION
FEMALE,79,195.0,PRIMARY/NO EDUCATION
FEMALE,97,1302.0,PRIMARY/NO EDUCATION
MALE,57,2214.0,PRIMARY/NO EDUCATION
FEMALE,46,,VOCATIONAL/GRAMMAR
FEMALE,60,3379.0,VOCATIONAL/GRAMMAR
FEMALE,75,1424.0,SECONDARY
MALE,89,130.0,POST-SECONDARY OR HIGHER
MALE,70,1328.0,PRIMARY/NO EDUCATION
MALE,91,3775.0,VOCATIONAL/GRAMMAR
MALE,39,,VOCATIONAL/GRAMMAR
FEMALE,68,4257.0,SECONDARY
MALE,72,,SECONDARY
MALE,64,1708.0,SECONDARY
FEMALE,62,1261.0,
MALE,53,1560.0,PRIMARY/NO EDUCATION
FEMALE,67,242.0,VOCATIONAL/GRAMMAR
FEMALE,59,,PRIMARY/NO EDUCATION
MALE,75,,SECONDARY
FEMALE,81,3173.0,SECONDARY
FEMALE,28,1681.0,VOCATIONAL/GRAMMAR
FEMALE,67,2184.0,SECONDARY
MALE,43,210.0,POST-SECONDARY OR HIGHER
MALE,56,218.0,PRIMARY/NO EDUCATION
FEMALE,30,3312.0,POST-SECONDARY OR HIGHER
MALE,52,2042.0,POST-SECONDARY OR HIGHER
FEMALE,54,268.0,SECONDARY
FEMALE,53,1654.0,POST-SECONDARY OR HIGHER
FEMALE,51,5831.0,VOCATIONAL/GRAMMAR
MALE,27,1379.0,PRIMARY/NO EDUCATION
FEMALE,67,5.0,SECONDARY
FEMALE,38,1686.0,SECONDARY
FEMALE,68,-8.0,POST-SECONDARY OR HIGHER
MALE,87,,POST-SECONDARY OR HIGHER
FEMALE,44,-8.0,SECONDARY
MALE,51,1844.0,
FEMALE,31,1496.0,SECONDARY
FEMALE,66,2024.0,SECONDARY
MALE,66,184.0,PRIMARY/NO EDUCATION
MALE,92,1824.0,PRIMARY/NO EDUCATION
FEMALE,56,2071.0,VOCATIONAL/GRAMMAR
FEMALE,93,2381.0,SECONDARY
MALE,62,1771.0,VOCATIONAL/GRAMMAR
FEMALE,76,1515.0,SECONDARY
MALE,66,,SECONDARY
MALE,72,188.0,PRIMARY/NO EDUCATION
MALE,62,229.0,POST-SECONDARY OR HIGHER
MALE,41,,SECONDARY
FEMALE,97,4359.0,POST-SECONDARY OR HIGHER
MALE,62,1239.0,SECONDARY
MALE,72,85.0,POST-SECONDARY OR HIGHER
FEMALE,75,76.0,POST-SECONDARY OR HIGHER
FEMALE,50,7370.0,POST-SECONDARY OR HIGHER
FEMALE,67,1622.0,
MALE,27,2161.0,SECONDARY
FEMALE,74,2332.0,SECONDARY
FEMALE,65,1831.0,SECONDARY
MALE,95,,SECONDARY
MALE,31,178.0,SECONDARY
MALE,75,2409.0,SECONDARY
FEMALE,95,,PRIMARY/NO EDUCATION
FEMALE,75,1630.0,VOCATIONAL/GRAMMAR
MALE,53,117.0,POST-SECONDARY OR HIGHER
FEMALE,50,3777.0,POST-SECONDARY OR HIGHER
MALE,76,1895.0,VOCATIONAL/GRAMMAR
MALE,53,71.0,VOCATIONAL/GRAMMAR
FEMALE,96,1633.0,VOCATIONAL/GRAMMAR
FEMALE,79,2914.0,VOCATIONAL/GRAMMAR
FEMALE,73,,SECONDARY
FEMALE,26,2113.0,POST-SECONDARY OR HIGHER
MALE,97,2364.0,SECONDARY
MALE,56,,POST-SECONDARY OR HIGHER
MALE,95,329.0,SECONDARY
MALE,78,46.0,SECONDARY
MALE,51,93.0,VOCATIONAL/GRAMMAR
MALE,76,1577.0,
