"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","random_2","random_3","eduspec"
"FEMALE",56,"RURAL AREAS","Mazowieckie","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE",0,900,"MARRIED",11,1973,NA,NA,"PLEASED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,98,"KL","BA","RC","no specialisation"
"FEMALE",74,"RURAL AREAS","Lubelskie","PRIMARY/NO EDUCATION","RETIRED",NA,950,"DE FACTO SEPARATED",4,1959,5,1987,"MIXED",15,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,70,"MG","NT","SK","no specialisation"
"FEMALE",86,"RURAL AREAS","Malopolskie","PRIMARY/NO EDUCATION","RETIRED",0,1050,"DIVORCED",2,1946,7,1995,"MIXED",15,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,65,"IG","IQ","YC","no specialisation"
"MALE",51,"RURAL AREAS","Warminsko-mazurskie","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR",NA,1500,"MARRIED",10,2009,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"YES",20,"YES","YES","NO",NA,"NO",NA,NA,"NONE",175,87,"RM","JD","BA","no specialisation"
"MALE",59,"RURAL AREAS","Malopolskie","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED",0,737,"MARRIED",12,1972,NA,NA,"DELIGHTED",13,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,100,"MG","FP","ZD","no specialisation"
"MALE",51,"URBAN BELOW 20,000","Malopolskie","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED",24,900,"SINGLE",NA,NA,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",0,"NO",NA,"YES","YES","NO",NA,"NO",NA,NA,"NONE",175,70,"JD","YU","IG","no specialisation"
"MALE",63,"RURAL AREAS","Mazowieckie","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE",0,490,"WIDOWED",4,1980,3,2002,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,50,"WR","YU","KL","no specialisation"
"MALE",72,"URBAN 100,000-200,000","Wielkopolskie","SECONDARY",NA,0,1300,"WIDOWED",4,1963,9,2000,"PLEASED",11,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",8,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,89,"BY","CY","RM","no specialisation"
"MALE",22,"RURAL AREAS","Dolnoslaskie","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR",7,780,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",175,70,"KL","WR","CZ","no specialisation"
"FEMALE",49,"URBAN BELOW 20,000","Lodzkie","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED",0,1000,"MARRIED",1,1985,NA,NA,"MOSTLY DISSATISFIED",12,"IT`S DIFFICULT TO TELL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,50,"DS","YC","CZ","no specialisation"
"FEMALE",79,"URBAN 200,000-500,000","Warminsko-mazurskie","PRIMARY/NO EDUCATION","RETIRED",NA,1320,"MARRIED",4,1998,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,68,"ET","FP","SK","no specialisation"
"MALE",24,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,2000,"MARRIED",6,2008,NA,NA,"PLEASED",4,"IT`S DIFFICULT TO TELL","NO OPINION","YES","NO",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,80,"BA","CZ","LM","no specialisation"
"MALE",20,"URBAN 20,000-100,000","Lubelskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",187,105,"MT","SK","ET","no specialisation"
"MALE",22,"URBAN 100,000-200,000","Pomorskie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",12,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",186,77,"JJ","CZ","KL","no specialisation"
"FEMALE",22,"URBAN BELOW 20,000","Zachodnio-pomorskie","SECONDARY","PUPIL OR STUDENT",NA,600,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",4,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",156,46,"RC","SK","ET","no specialisation"
"FEMALE",21,"URBAN BELOW 20,000","Podkarpackie","SECONDARY","PUPIL OR STUDENT",1,630,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,60,"NT","MT","ET","no specialisation"
"FEMALE",20,"URBAN 500,000 AND OVER","Malopolskie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",7,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",178,65,"SK","DS","YC","no specialisation"
"FEMALE",19,"URBAN BELOW 20,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",0,300,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",169,57,"CY","DS","RM","no specialisation"
"MALE",18,"URBAN 200,000-500,000","Zachodnio-pomorskie","PRIMARY/NO EDUCATION","PUPIL OR STUDENT",0,300,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",175,62,"QQ","ET","QQ","no specialisation"
"MALE",48,"RURAL AREAS","Lubelskie","PRIMARY/NO EDUCATION","FARMER",0,NA,"MARRIED",10,1989,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",4,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,70,"WR","QQ","YU","no specialisation"
"FEMALE",68,"RURAL AREAS","Swietokrzyskie","PRIMARY/NO EDUCATION","RETIRED",24,870,"MARRIED",10,1967,NA,NA,"MOSTLY SATISFIED",10,"MOST PEOPLE CAN BE TRUSTED","YES","NO","YES",6,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",154,56,"CZ","JJ","MC","no specialisation"
"FEMALE",76,"URBAN 100,000-200,000","Lodzkie","PRIMARY/NO EDUCATION","RETIRED",24,1150,"WIDOWED",2,1962,11,2010,"PLEASED",13,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,60,"MG","BY","RM","no specialisation"
"MALE",20,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,NA,"SINGLE",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,62,"YC","MC","MT","no specialisation"
"FEMALE",72,"URBAN 500,000 AND OVER","Lodzkie","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED",24,820,"WIDOWED",12,1958,5,1987,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,63,"ZD","CZ","JD","no specialisation"
"FEMALE",57,"RURAL AREAS","Dolnoslaskie","PRIMARY/NO EDUCATION","UNEMPLOYED",10,NA,"MARRIED",3,1975,NA,NA,"MIXED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",20,"NO","YES","NO",NA,"NO",NA,NA,"NONE",162,68,"NT","FP","ET","no specialisation"
"FEMALE",17,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",162,52,"NT","DS","CZ","no specialisation"
"FEMALE",70,"URBAN BELOW 20,000","Zachodnio-pomorskie","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED",NA,925,"WIDOWED",8,1964,5,1985,"MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,68,"MG","NT","YC","no specialisation"
"FEMALE",63,"URBAN 100,000-200,000","Pomorskie","PRIMARY/NO EDUCATION","RETIRED",0,1000,"MARRIED",4,1968,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,65,"JJ","MG","IG","no specialisation"
"MALE",64,"RURAL AREAS","Zachodnio-pomorskie","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED",NA,NA,"MARRIED",10,1972,NA,NA,"MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,82,"RM","IQ","CY","no specialisation"
"FEMALE",22,"URBAN 20,000-100,000","Slaskie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","NO",15,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","FOREVER","AUSTRIA","ACTIVE",172,52,"IQ","QQ","RC","no specialisation"
"FEMALE",74,"URBAN BELOW 20,000","Kujawsko-pomorskie","SECONDARY","RETIRED",NA,900,"MARRIED",2,1960,NA,NA,"DELIGHTED",9,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",3,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,62,"BY","IG","BA","no specialisation"
"MALE",22,"RURAL AREAS","Swietokrzyskie","SECONDARY","PUPIL OR STUDENT",0,600,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",163,58,"ZD","MG","CZ","no specialisation"
"FEMALE",41,"RURAL AREAS","Warminsko-mazurskie","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",8,1992,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,80,"YC","MG","DS","no specialisation"
"MALE",17,"URBAN 500,000 AND OVER","Mazowieckie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",196,86,"BA","QQ","RC","no specialisation"
"MALE",61,"URBAN 500,000 AND OVER","Wielkopolskie","SECONDARY","RETIRED",0,5800,"MARRIED",10,1974,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",175,100,"YC","QQ","JD","no specialisation"
"FEMALE",60,"RURAL AREAS","Lubuskie","PRIMARY/NO EDUCATION","RETIRED",0,900,"MARRIED",10,1977,NA,NA,"MOSTLY SATISFIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,70,"RC","NT","RM","no specialisation"
"MALE",18,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",2,"IT`S DIFFICULT TO TELL","NO OPINION","NO","NO",0,"YES",10,"YES","NO",NA,NA,"NO",NA,NA,"NONE",167,58,"QQ","BA","JJ","no specialisation"
"FEMALE",82,"URBAN BELOW 20,000","Warminsko-mazurskie","PRIMARY/NO EDUCATION","RETIRED",24,1180,"WIDOWED",2,1948,10,2001,"MIXED",9,"IT`S DIFFICULT TO TELL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",154,66,"WR","WR","NT","no specialisation"
"FEMALE",56,"URBAN 20,000-100,000","Kujawsko-pomorskie","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR",NA,770,"MARRIED",4,1975,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,82,"FP","MG","RM","no specialisation"
"FEMALE",49,"URBAN BELOW 20,000","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1200,"MARRIED",4,1980,NA,NA,"PLEASED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",155,60,"FP","SK","BY","no specialisation"
"FEMALE",61,"RURAL AREAS","Podlaskie","PRIMARY/NO EDUCATION","RETIRED",0,710,"MARRIED",7,1970,NA,NA,"MOSTLY SATISFIED",8,"IT`S DIFFICULT TO TELL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,80,"DS","RC","IQ","no specialisation"
"MALE",35,"RURAL AREAS","Mazowieckie","PRIMARY/NO EDUCATION","UNEMPLOYED",24,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",25,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",190,100,"SK","DS","NT","no specialisation"
"MALE",17,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,70,"WR","YC","YC","no specialisation"
"FEMALE",17,"URBAN 20,000-100,000","Podlaskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",160,48,"KL","JJ","YU","no specialisation"
"FEMALE",18,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",0,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",167,65,"ZD","JJ","JD","no specialisation"
"MALE",68,"URBAN 20,000-100,000","Slaskie","PRIMARY/NO EDUCATION","RETIRED",24,1200,"MARRIED",9,1980,NA,NA,"PLEASED",13,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,140,"JJ","FP","DS","no specialisation"
"FEMALE",19,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",5,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",153,56,"BA","CZ","RM","no specialisation"
"FEMALE",89,"URBAN 100,000-200,000","Malopolskie","SECONDARY","RETIRED",NA,1000,"WIDOWED",4,1942,NA,1983,"MOSTLY SATISFIED",17,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",160,60,"IQ","ZD","CY","no specialisation"
"FEMALE",22,"URBAN 20,000-100,000","Slaskie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",25,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",170,67,"WR","JD","KL","no specialisation"
"MALE",68,"RURAL AREAS","Swietokrzyskie","PRIMARY/NO EDUCATION","RETIRED",24,900,"MARRIED",10,1969,NA,NA,NA,NA,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",10,"NO","NO","NO",NA,NA,NA,NA,"NONE",176,100,"WR","DS","BA","no specialisation"
"FEMALE",55,"RURAL AREAS","Warminsko-mazurskie","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE",NA,NA,"MARRIED",8,1979,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",165,96,"MC","DS","LM","no specialisation"
"FEMALE",19,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",0,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",172,56,"IQ","IG","DS","no specialisation"
"MALE",17,"URBAN 20,000-100,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",0,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","NO","NO",12,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"PASSIVE",190,80,"CY","MG","IG","no specialisation"
"MALE",16,"RURAL AREAS","Lubelskie","PRIMARY/NO EDUCATION","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,65,"BA","NT","ET","no specialisation"
"FEMALE",22,"URBAN 100,000-200,000","Dolnoslaskie","SECONDARY","PUPIL OR STUDENT",0,1100,"MARRIED",10,2010,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",170,70,"NT","MT","LM","no specialisation"
"FEMALE",20,"URBAN BELOW 20,000","Podkarpackie","SECONDARY","PUPIL OR STUDENT",0,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",162,51,"KL","RC","RC","no specialisation"
"MALE",50,"RURAL AREAS","Lubuskie","SECONDARY","LONG-TERM SICK/DISABLED",NA,485,"MARRIED",1,1984,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",181,78,"NT","WR","QQ","no specialisation"
"FEMALE",73,"URBAN 500,000 AND OVER","Dolnoslaskie","PRIMARY/NO EDUCATION","RETIRED",0,1290,"WIDOWED",9,1960,3,2008,"MOSTLY SATISFIED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",152,55,"NT","IQ","CZ","no specialisation"
"FEMALE",71,"RURAL AREAS","Lubelskie","PRIMARY/NO EDUCATION","RETIRED",0,700,"WIDOWED",4,1960,10,2010,"MIXED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,70,"IQ","MT","JJ","no specialisation"
"FEMALE",85,"RURAL AREAS","Slaskie","PRIMARY/NO EDUCATION","RETIRED",24,1900,"WIDOWED",6,1947,9,1999,"PLEASED",15,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"YES",40,"NO","NO","NO",NA,"NO",NA,NA,"NONE",140,50,"IQ","WR","FP","no specialisation"
"FEMALE",61,"URBAN BELOW 20,000","Pomorskie","PRIMARY/NO EDUCATION","RETIRED",0,930,"SINGLE",NA,NA,NA,NA,"UNHAPPY",16,"ONE CAN`T BE TOO CAREFUL","NO OPINION","YES","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,120,"RM","RC","SK","no specialisation"
"FEMALE",85,"RURAL AREAS","Slaskie","PRIMARY/NO EDUCATION","RETIRED",24,1500,"WIDOWED",12,1946,11,1979,"MOSTLY SATISFIED",9,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",148,78,"JJ","KL","IG","no specialisation"
"FEMALE",56,"RURAL AREAS","Dolnoslaskie","SECONDARY","RETIRED",6,1400,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,105,"MT","LM","JJ","no specialisation"
"FEMALE",63,"URBAN 100,000-200,000","Podkarpackie","SECONDARY","RETIRED",24,960,"MARRIED",7,1969,NA,NA,"PLEASED",7,"IT`S DIFFICULT TO TELL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,60,"ZD","JJ","CZ","no specialisation"
"MALE",58,"URBAN BELOW 20,000","Zachodnio-pomorskie","PRIMARY/NO EDUCATION","UNEMPLOYED",4,600,"MARRIED",4,1977,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"NONE",160,62,"RC","KL","NT","no specialisation"
"MALE",18,"URBAN BELOW 20,000","Swietokrzyskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",180,76,"RC","YU","SK","no specialisation"
"FEMALE",22,"URBAN 500,000 AND OVER","Dolnoslaskie","SECONDARY","PUPIL OR STUDENT",NA,690,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","NO","YES",10,"NO",NA,"NO","NO",NA,NA,"YES, TO EU COUNTRY","FOREVER",NA,"ACTIVE",165,50,"KL","YC","SK","no specialisation"
"FEMALE",43,"URBAN 200,000-500,000","Slaskie","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR",0,3000,"DIVORCED",6,1991,6,1998,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"YES",15,"NO","NO","YES","60","YES, TO EU COUNTRY","FOREVER","ITALY","NONE",160,56,"WR","SK","CZ","no specialisation"
"FEMALE",72,"RURAL AREAS","Mazowieckie","PRIMARY/NO EDUCATION","RETIRED",0,NA,"MARRIED",3,1955,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",NA,NA,"JD","LM","JJ","no specialisation"
"FEMALE",69,"RURAL AREAS","Mazowieckie","PRIMARY/NO EDUCATION","RETIRED",0,620,"MARRIED",5,1964,NA,NA,"MOSTLY SATISFIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,75,"LM","MC","BA","no specialisation"
"MALE",87,"URBAN BELOW 20,000","Mazowieckie","PRIMARY/NO EDUCATION","RETIRED",0,1380,"MARRIED",8,1948,NA,NA,"PLEASED",11,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,80,"YC","KL","BA","no specialisation"
"MALE",61,"URBAN BELOW 20,000","Pomorskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,1000,"MARRIED",11,1972,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",185,100,"NT","MC","WR","no specialisation"
"FEMALE",25,"RURAL AREAS","Lubelskie","SECONDARY","PUPIL OR STUDENT",24,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",166,58,"DS","WR","JJ","no specialisation"
"MALE",18,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"DELIGHTED",10,"MOST PEOPLE CAN BE TRUSTED","YES","NO","NO",4,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",187,50,"FP","CZ","YC","no specialisation"
"FEMALE",19,"URBAN 20,000-100,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"UNHAPPY",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",18,"NO","NO",NA,NA,"NO",NA,NA,"NONE",158,58,"JJ","MT","CY","no specialisation"
"FEMALE",25,"URBAN 100,000-200,000","Podlaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",8,2006,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",3,"YES",6,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,62,"QQ","MG","WR","no specialisation"
