"names","Estimate","Std. Error","dep_var","data","parents","privacy","copies"
"(Intercept)",0.0199975789414589,0.131501206365138,"var_2","sds",2,20,1
"var_1B",-0.0678642339065106,0.127256851770232,"var_2","sds",2,20,1
"var_3B",0.206397644490632,0.127492334518295,"var_2","sds",2,20,1
"var_4B",-0.0276965767551827,0.127594514413019,"var_2","sds",2,20,1
"(Intercept)",-0.0584169122140008,0.128082844255308,"var_2","sds",2,30,1
"var_1B",-0.0494074958595141,0.127395101783735,"var_2","sds",2,30,1
"var_3B",0.282208678058903,0.126932015324135,"var_2","sds",2,30,1
"var_4B",-0.0520536397699538,0.127201984731688,"var_2","sds",2,30,1
"(Intercept)",0.323789185637829,0.127318572121117,"var_3","sds",0,0,1
"var_1B",-0.127041764257151,0.127138002788914,"var_3","sds",0,0,1
"var_2B",-0.200163893640149,0.127080044328828,"var_3","sds",0,0,1
"var_4B",-0.235373384156237,0.127120724177087,"var_3","sds",0,0,1
"(Intercept)",-0.205324803212215,0.138159332708887,"var_3","sds",0,0.1,1
"var_1B",0.507943100864972,0.130186502713999,"var_3","sds",0,0.1,1
"var_2B",-0.343580861788253,0.131091468800806,"var_3","sds",0,0.1,1
"var_4B",0.480947707967133,0.12985120540119,"var_3","sds",0,0.1,1
"(Intercept)",-0.342685980079802,0.130757003179207,"var_3","sds",0,1,1
"var_1B",0.229858479445971,0.127675398785452,"var_3","sds",0,1,1
"var_2B",0.226310303368983,0.127306526632251,"var_3","sds",0,1,1
"var_4B",0.265305516804877,0.127660451069191,"var_3","sds",0,1,1
"(Intercept)",-0.209544198822021,0.128608407007733,"var_3","sds",0,5,1
"var_1B",0.0358872378929409,0.127688357576468,"var_3","sds",0,5,1
"var_2B",0.0360697599261687,0.127393443613874,"var_3","sds",0,5,1
"var_4B",0.421885916604248,0.12740213033129,"var_3","sds",0,5,1
"(Intercept)",-0.203965575022085,0.128508185079315,"var_3","sds",0,10,1
"var_1B",0.0339179038077628,0.127682297036089,"var_3","sds",0,10,1
"var_2B",0.0256921422284344,0.127351127688639,"var_3","sds",0,10,1
"var_4B",0.412499294503487,0.127329214603672,"var_3","sds",0,10,1
"(Intercept)",-0.284986005876461,0.128717538718132,"var_3","sds",0,20,1
"var_1B",0.0888378070787211,0.127839453200654,"var_3","sds",0,20,1
"var_2B",0.293106711721073,0.127299748011105,"var_3","sds",0,20,1
"var_4B",0.306893529566721,0.127890467191387,"var_3","sds",0,20,1
"(Intercept)",-0.22626760854549,0.128462959772778,"var_3","sds",0,30,1
"var_1B",0.137568202421466,0.127152133907701,"var_3","sds",0,30,1
"var_2B",0.159739560215102,0.126935409825639,"var_3","sds",0,30,1
"var_4B",0.227265727881512,0.127138262014019,"var_3","sds",0,30,1
"(Intercept)",0.21175823407996,0.125850169407037,"var_3","sds",1,0,1
"var_1B",0.0213508772374034,0.127232493921907,"var_3","sds",1,0,1
"var_2B",-0.132980725500852,0.127253899157365,"var_3","sds",1,0,1
"var_4B",-0.232694897061309,0.127019604268755,"var_3","sds",1,0,1
"(Intercept)",-0.0382935382623499,0.137344091251741,"var_3","sds",1,0.1,1
"var_1B",0.117249856011914,0.129658266644935,"var_3","sds",1,0.1,1
"var_2B",0.452261678407093,0.129032536515341,"var_3","sds",1,0.1,1
"var_4B",-0.133100628475117,0.128740615504712,"var_3","sds",1,0.1,1
"(Intercept)",-0.0343222380645923,0.13055601445094,"var_3","sds",1,1,1
"var_1B",0.0802774700348507,0.126700738421738,"var_3","sds",1,1,1
"var_2B",-0.0615867372383389,0.126615026289814,"var_3","sds",1,1,1
"var_4B",0.0575623362618123,0.126894222944192,"var_3","sds",1,1,1
"(Intercept)",0.0776844772855498,0.127922227504165,"var_3","sds",1,5,1
"var_1B",0.0601049845958441,0.127000336171982,"var_3","sds",1,5,1
"var_2B",0.02338163169362,0.127036022211922,"var_3","sds",1,5,1
"var_4B",0.0941979291328452,0.127052813305354,"var_3","sds",1,5,1
"(Intercept)",-0.0433199180509116,0.125359797030675,"var_3","sds",1,10,1
"var_1B",0.0387682716691703,0.12684919476095,"var_3","sds",1,10,1
"var_2B",-0.0119283376003053,0.126653527236611,"var_3","sds",1,10,1
"var_4B",0.14993519230332,0.127133923753801,"var_3","sds",1,10,1
"(Intercept)",0.178539888211229,0.12672450785732,"var_3","sds",1,20,1
"var_1B",-0.0844375509982457,0.126840535037408,"var_3","sds",1,20,1
"var_2B",0.0413032516526199,0.126889571145764,"var_3","sds",1,20,1
"var_4B",-0.229215878543851,0.126942692748693,"var_3","sds",1,20,1
"(Intercept)",-0.0579284461355945,0.126309355927165,"var_3","sds",1,30,1
"var_1B",0.120464536691281,0.127171077697834,"var_3","sds",1,30,1
"var_2B",0.129185020298187,0.126913025132014,"var_3","sds",1,30,1
"var_4B",0.0589019649421235,0.12733588201972,"var_3","sds",1,30,1
"(Intercept)",0.256016313222304,0.127937063449812,"var_3","sds",2,0,1
"var_1B",-0.131217845890165,0.127049387407609,"var_3","sds",2,0,1
"var_2B",-0.0587994259809989,0.127044289400179,"var_3","sds",2,0,1
"var_4B",-0.232225634748811,0.126959627551134,"var_3","sds",2,0,1
"(Intercept)",-0.420506291436543,0.134290886838697,"var_3","sds",2,0.1,1
"var_1B",0.670602912071601,0.130664838819925,"var_3","sds",2,0.1,1
"var_2B",0.482749570436313,0.13086036317683,"var_3","sds",2,0.1,1
"var_4B",-0.299683124656763,0.12926430036806,"var_3","sds",2,0.1,1
"(Intercept)",0.23359263369241,0.129637955544902,"var_3","sds",2,1,1
"var_1B",0.131666769426563,0.127351159113523,"var_3","sds",2,1,1
"var_2B",-0.305422470067868,0.127212481201389,"var_3","sds",2,1,1
"var_4B",-0.255328686044541,0.127442720068845,"var_3","sds",2,1,1
"(Intercept)",-0.0178219098017717,0.129650738981838,"var_3","sds",2,5,1
"var_1B",0.0950495086825668,0.127253577219726,"var_3","sds",2,5,1
"var_2B",0.212679551883339,0.127302554925014,"var_3","sds",2,5,1
"var_4B",0.0419396263232584,0.12719406773999,"var_3","sds",2,5,1
"(Intercept)",-0.295112998960382,0.128044851918824,"var_3","sds",2,10,1
"var_1B",0.0139188916385231,0.127849597215813,"var_3","sds",2,10,1
"var_2B",0.206832900252897,0.127485363898203,"var_3","sds",2,10,1
"var_4B",0.426259178098472,0.127515245156943,"var_3","sds",2,10,1
"(Intercept)",-0.295411806866787,0.127068713434797,"var_3","sds",2,20,1
"var_1B",0.0148550558623401,0.127879711271669,"var_3","sds",2,20,1
"var_2B",0.206398065293431,0.127491631518455,"var_3","sds",2,20,1
"var_4B",0.426228891804642,0.127516581141675,"var_3","sds",2,20,1
"(Intercept)",-0.0923484373335732,0.127568531114333,"var_3","sds",2,30,1
"var_1B",0.0745069455860387,0.127418084505821,"var_3","sds",2,30,1
"var_2B",0.282207679114211,0.126931783247331,"var_3","sds",2,30,1
"var_4B",-0.0833949177561994,0.127231032821852,"var_3","sds",2,30,1
"(Intercept)",-0.116625987486883,0.13017953761067,"var_4","sds",0,0,1
"var_1B",0.0790618454266316,0.127065378511774,"var_4","sds",0,0,1
"var_2B",0.0813983407383021,0.127136462265976,"var_4","sds",0,0,1
"var_3B",0.235372770997277,0.127121160032983,"var_4","sds",0,0,1
"(Intercept)",-0.214295043245914,0.137677850223641,"var_4","sds",0,0.1,1
"var_1B",0.348192035943656,0.129928648175315,"var_4","sds",0,0.1,1
"var_2B",-0.257757325471459,0.130295755378454,"var_4","sds",0,0.1,1
"var_3B",0.481219405368434,0.129865905467877,"var_4","sds",0,0.1,1
"(Intercept)",0.304741902074039,0.131237529624414,"var_4","sds",0,1,1
"var_1B",-0.2878748300907,0.127578119841224,"var_4","sds",0,1,1
"var_2B",0.10456108511915,0.127505852197111,"var_4","sds",0,1,1
"var_3B",-0.265319927599175,0.127659422785678,"var_4","sds",0,1,1
"(Intercept)",-0.15390261633242,0.129452158058803,"var_4","sds",0,5,1
"var_1B",-0.00210336989730934,0.127838412867706,"var_4","sds",0,5,1
"var_2B",0.0841083769075943,0.127522439869481,"var_4","sds",0,5,1
"var_3B",0.421886501044211,0.127403270976268,"var_4","sds",0,5,1
"(Intercept)",-0.136125954035581,0.129525274544416,"var_4","sds",0,10,1
"var_1B",-0.0258336528900159,0.127808160442453,"var_4","sds",0,10,1
"var_2B",0.0656223801439389,0.12745933329418,"var_4","sds",0,10,1
"var_3B",0.4124989355515,0.127328521126837,"var_4","sds",0,10,1
"(Intercept)",-0.0967933526753924,0.131414680161985,"var_4","sds",0,20,1
"var_1B",0.163620526419688,0.127870324590728,"var_4","sds",0,20,1
"var_2B",0.0563524792063093,0.127785542905018,"var_4","sds",0,20,1
"var_3B",0.306898145846327,0.127891025053144,"var_4","sds",0,20,1
"(Intercept)",0.237560785430024,0.128308784583073,"var_4","sds",0,30,1
"var_1B",-0.220406757118886,0.127075924439715,"var_4","sds",0,30,1
"var_2B",0.0688231524218374,0.127068462105177,"var_4","sds",0,30,1
"var_3B",-0.227271083339127,0.127137885034315,"var_4","sds",0,30,1
"(Intercept)",-0.14694500635676,0.126820795922202,"var_4","sds",1,0,1
"var_1B",0.0954565340380045,0.127288145000082,"var_4","sds",1,0,1
"var_2B",0.130574676851688,0.127382120295821,"var_4","sds",1,0,1
"var_3B",0.232687891408047,0.127019253428235,"var_4","sds",1,0,1
"(Intercept)",-0.100721563959044,0.136210791824161,"var_4","sds",1,0.1,1
"var_1B",0.0176565926496492,0.129190528883191,"var_4","sds",1,0.1,1
"var_2B",0.438922870709021,0.128421832610517,"var_4","sds",1,0.1,1
"var_3B",-0.133178829142087,0.128737954833396,"var_4","sds",1,0.1,1
"(Intercept)",0.17898339335807,0.127437282971349,"var_4","sds",1,1,1
"var_1B",-0.114521229437952,0.126970569997458,"var_4","sds",1,1,1
"var_2B",-0.0312838289151697,0.126938375052426,"var_4","sds",1,1,1
"var_3B",0.0575568829817437,0.126893944181167,"var_4","sds",1,1,1
"(Intercept)",0.0656286586704814,0.125535825458287,"var_4","sds",1,5,1
"var_1B",0.00462318060631258,0.12662902278964,"var_4","sds",1,5,1
"var_2B",0.0691029732498911,0.126630559851328,"var_4","sds",1,5,1
"var_3B",-0.0941980714500032,0.127053281824385,"var_4","sds",1,5,1
"(Intercept)",0.279384938738662,0.129529304320998,"var_4","sds",1,10,1
"var_1B",-0.142286408576291,0.127287007136308,"var_4","sds",1,10,1
"var_2B",0.0657185533433911,0.127111798118111,"var_4","sds",1,10,1
"var_3B",-0.149935375798442,0.127132872192656,"var_4","sds",1,10,1
"(Intercept)",-0.128090497653336,0.127491189725665,"var_4","sds",1,20,1
"var_1B",0.0763003545749537,0.126960224356917,"var_4","sds",1,20,1
"var_2B",0.112221576363249,0.126950805942608,"var_4","sds",1,20,1
"var_3B",0.229225485823063,0.126942398749492,"var_4","sds",1,20,1
"(Intercept)",0.235858726763254,0.131201419059931,"var_4","sds",1,30,1
"var_1B",-0.0326616527661832,0.127517869571912,"var_4","sds",1,30,1
"var_2B",-0.159209182904267,0.127161618301394,"var_4","sds",1,30,1
"var_3B",0.058903957759422,0.127334544144283,"var_4","sds",1,30,1
"(Intercept)",-0.106962713048267,0.130043205801364,"var_4","sds",2,0,1
"var_1B",0.0819296997310605,0.127106917243977,"var_4","sds",2,0,1
"var_2B",0.0622913839395963,0.127090342820805,"var_4","sds",2,0,1
"var_3B",0.232223027548478,0.126959664854672,"var_4","sds",2,0,1
"(Intercept)",-0.199470364807694,0.141939105215868,"var_4","sds",2,0.1,1
"var_1B",0.071946786252521,0.129422112704619,"var_4","sds",2,0.1,1
"var_2B",0.082117992408934,0.128730370461785,"var_4","sds",2,0.1,1
"var_3B",0.299760230407391,0.129272547046725,"var_4","sds",2,0.1,1
"(Intercept)",0.3181538461314,0.128412588767132,"var_4","sds",2,1,1
"var_1B",-0.162938783227476,0.127108139011752,"var_4","sds",2,1,1
"var_2B",-0.0364093643188792,0.127382200516793,"var_4","sds",2,1,1
"var_3B",-0.255329793782921,0.127441238573493,"var_4","sds",2,1,1
"(Intercept)",0.0317244755238331,0.12929559103352,"var_4","sds",2,5,1
"var_1B",0.00193568196456328,0.126755341986264,"var_4","sds",2,5,1
"var_2B",0.0909551977843511,0.126928058424715,"var_4","sds",2,5,1
"var_3B",-0.041968654134824,0.127194453695536,"var_4","sds",2,5,1
"(Intercept)",-0.101020255854113,0.130768154367011,"var_4","sds",2,10,1
"var_1B",-0.0214935630078622,0.127796967729716,"var_4","sds",2,10,1
"var_2B",-0.0284681909486509,0.127583259992906,"var_4","sds",2,10,1
"var_3B",0.426258919007439,0.127513648341529,"var_4","sds",2,10,1
"(Intercept)",-0.0976508502000295,0.129868355415316,"var_4","sds",2,20,1
"var_1B",-0.0283046445395008,0.127832034975648,"var_4","sds",2,20,1
"var_2B",-0.0277063979753646,0.127593627612634,"var_4","sds",2,20,1
"var_3B",0.426228840062254,0.127516651099098,"var_4","sds",2,20,1
"(Intercept)",0.132595283680073,0.131097245951548,"var_4","sds",2,30,1
"var_1B",0.121817313499031,0.127324760879475,"var_4","sds",2,30,1
"var_2B",-0.0520472069644935,0.127202018128133,"var_4","sds",2,30,1
"var_3B",-0.0833939185331143,0.127231107840289,"var_4","sds",2,30,1
