sex,age,income,edu
FEMALE,36.0,1785.0,SECONDARY
FEMALE,74.0,846.0,PRIMARY/NO EDUCATION
MALE,72.0,1380.0,SECONDARY
FEMALE,24.0,379.0,SECONDARY
MALE,45.0,1322.0,VOCATIONAL/GRAMMAR
FEMALE,65.0,1824.0,VOCATIONAL/GRAMMAR
FEMALE,46.0,2960.0,POST-SECONDARY OR HIGHER
MALE,47.0,684.0,VOCATIONAL/GRAMMAR
FEMALE,44.0,1276.0,POST-SECONDARY OR HIGHER
MALE,25.0,1597.0,SECONDARY
FEMALE,35.0,1445.0,POST-SECONDARY OR HIGHER
MALE,53.0,1773.0,PRIMARY/NO EDUCATION
FEMALE,55.0,1166.0,VOCATIONAL/GRAMMAR
FEMALE,37.0,4065.0,SECONDARY
FEMALE,39.0,1110.0,VOCATIONAL/GRAMMAR
FEMALE,32.0,3108.0,VOCATIONAL/GRAMMAR
FEMALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,23.0,1190.0,SECONDARY
FEMALE,74.0,1364.0,VOCATIONAL/GRAMMAR
FEMALE,52.0,1153.0,PRIMARY/NO EDUCATION
MALE,62.0,1989.0,PRIMARY/NO EDUCATION
MALE,31.0,1012.0,SECONDARY
FEMALE,24.0,534.0,SECONDARY
FEMALE,59.0,954.0,POST-SECONDARY OR HIGHER
FEMALE,42.0,3117.0,SECONDARY
FEMALE,61.0,2266.0,POST-SECONDARY OR HIGHER
FEMALE,40.0,995.0,VOCATIONAL/GRAMMAR
MALE,38.0,,POST-SECONDARY OR HIGHER
MALE,51.0,2003.0,SECONDARY
MALE,67.0,3157.0,PRIMARY/NO EDUCATION
FEMALE,33.0,1476.0,POST-SECONDARY OR HIGHER
FEMALE,63.0,877.0,VOCATIONAL/GRAMMAR
MALE,49.0,1919.0,VOCATIONAL/GRAMMAR
MALE,24.0,1094.0,POST-SECONDARY OR HIGHER
FEMALE,60.0,1496.0,SECONDARY
FEMALE,55.0,762.0,VOCATIONAL/GRAMMAR
MALE,42.0,3011.0,VOCATIONAL/GRAMMAR
FEMALE,59.0,,POST-SECONDARY OR HIGHER
MALE,34.0,14914.0,VOCATIONAL/GRAMMAR
MALE,43.0,2605.0,VOCATIONAL/GRAMMAR
FEMALE,57.0,,VOCATIONAL/GRAMMAR
FEMALE,73.0,1805.0,SECONDARY
MALE,41.0,2750.0,SECONDARY
FEMALE,64.0,319.0,VOCATIONAL/GRAMMAR
MALE,46.0,5359.0,VOCATIONAL/GRAMMAR
FEMALE,53.0,1127.0,SECONDARY
FEMALE,18.0,,PRIMARY/NO EDUCATION
MALE,47.0,2302.0,VOCATIONAL/GRAMMAR
FEMALE,22.0,74.0,SECONDARY
FEMALE,51.0,111.0,POST-SECONDARY OR HIGHER
FEMALE,44.0,604.0,SECONDARY
MALE,54.0,,VOCATIONAL/GRAMMAR
FEMALE,65.0,1498.0,SECONDARY
MALE,37.0,2018.0,POST-SECONDARY OR HIGHER
MALE,51.0,437.0,SECONDARY
FEMALE,70.0,1257.0,VOCATIONAL/GRAMMAR
MALE,53.0,1441.0,VOCATIONAL/GRAMMAR
MALE,35.0,1466.0,SECONDARY
MALE,60.0,2648.0,VOCATIONAL/GRAMMAR
MALE,37.0,1113.0,VOCATIONAL/GRAMMAR
FEMALE,23.0,1373.0,SECONDARY
FEMALE,47.0,546.0,SECONDARY
FEMALE,17.0,413.0,VOCATIONAL/GRAMMAR
MALE,56.0,232.0,VOCATIONAL/GRAMMAR
FEMALE,39.0,1351.0,POST-SECONDARY OR HIGHER
FEMALE,26.0,611.0,VOCATIONAL/GRAMMAR
FEMALE,69.0,1336.0,SECONDARY
MALE,21.0,2326.0,SECONDARY
MALE,64.0,16.0,VOCATIONAL/GRAMMAR
MALE,45.0,991.0,SECONDARY
FEMALE,67.0,954.0,POST-SECONDARY OR HIGHER
FEMALE,39.0,958.0,SECONDARY
MALE,63.0,1627.0,POST-SECONDARY OR HIGHER
FEMALE,16.0,,VOCATIONAL/GRAMMAR
FEMALE,45.0,509.0,VOCATIONAL/GRAMMAR
FEMALE,42.0,3663.0,VOCATIONAL/GRAMMAR
MALE,59.0,941.0,SECONDARY
FEMALE,22.0,432.0,SECONDARY
MALE,66.0,2617.0,PRIMARY/NO EDUCATION
MALE,22.0,4633.0,SECONDARY
MALE,62.0,,PRIMARY/NO EDUCATION
FEMALE,63.0,2148.0,VOCATIONAL/GRAMMAR
FEMALE,67.0,1187.0,PRIMARY/NO EDUCATION
MALE,74.0,3745.0,VOCATIONAL/GRAMMAR
MALE,58.0,1498.0,SECONDARY
MALE,27.0,2074.0,POST-SECONDARY OR HIGHER
FEMALE,63.0,1080.0,POST-SECONDARY OR HIGHER
MALE,73.0,133.0,VOCATIONAL/GRAMMAR
FEMALE,83.0,1175.0,PRIMARY/NO EDUCATION
FEMALE,58.0,-2.0,PRIMARY/NO EDUCATION
MALE,38.0,205.0,PRIMARY/NO EDUCATION
FEMALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,56.0,2814.0,SECONDARY
FEMALE,47.0,430.0,SECONDARY
FEMALE,20.0,,SECONDARY
MALE,51.0,133.0,PRIMARY/NO EDUCATION
FEMALE,66.0,306.0,SECONDARY
MALE,82.0,1172.0,SECONDARY
FEMALE,57.0,1472.0,PRIMARY/NO EDUCATION
FEMALE,56.0,,SECONDARY
MALE,80.0,955.0,PRIMARY/NO EDUCATION
MALE,78.0,1887.0,VOCATIONAL/GRAMMAR
FEMALE,73.0,1528.0,SECONDARY
MALE,58.0,3484.0,SECONDARY
FEMALE,56.0,1230.0,VOCATIONAL/GRAMMAR
FEMALE,55.0,409.0,SECONDARY
MALE,31.0,724.0,VOCATIONAL/GRAMMAR
MALE,36.0,750.0,VOCATIONAL/GRAMMAR
FEMALE,61.0,219.0,VOCATIONAL/GRAMMAR
MALE,64.0,1276.0,VOCATIONAL/GRAMMAR
MALE,36.0,2184.0,SECONDARY
FEMALE,21.0,30.0,SECONDARY
FEMALE,19.0,,VOCATIONAL/GRAMMAR
MALE,24.0,,SECONDARY
MALE,18.0,594.0,VOCATIONAL/GRAMMAR
MALE,67.0,1905.0,PRIMARY/NO EDUCATION
FEMALE,89.0,1312.0,PRIMARY/NO EDUCATION
FEMALE,18.0,,VOCATIONAL/GRAMMAR
FEMALE,38.0,2708.0,VOCATIONAL/GRAMMAR
FEMALE,60.0,145.0,PRIMARY/NO EDUCATION
FEMALE,42.0,517.0,SECONDARY
MALE,36.0,2439.0,VOCATIONAL/GRAMMAR
FEMALE,30.0,1249.0,PRIMARY/NO EDUCATION
MALE,41.0,2814.0,SECONDARY
FEMALE,40.0,810.0,SECONDARY
FEMALE,23.0,2132.0,SECONDARY
FEMALE,55.0,2791.0,VOCATIONAL/GRAMMAR
FEMALE,39.0,4992.0,POST-SECONDARY OR HIGHER
MALE,28.0,1221.0,SECONDARY
FEMALE,58.0,1314.0,PRIMARY/NO EDUCATION
MALE,21.0,2088.0,SECONDARY
MALE,16.0,560.0,VOCATIONAL/GRAMMAR
FEMALE,24.0,2571.0,POST-SECONDARY OR HIGHER
FEMALE,30.0,2327.0,POST-SECONDARY OR HIGHER
MALE,19.0,390.0,SECONDARY
FEMALE,59.0,1014.0,VOCATIONAL/GRAMMAR
FEMALE,52.0,1270.0,SECONDARY
FEMALE,51.0,62.0,VOCATIONAL/GRAMMAR
FEMALE,23.0,6.0,SECONDARY
MALE,52.0,997.0,POST-SECONDARY OR HIGHER
FEMALE,19.0,672.0,VOCATIONAL/GRAMMAR
FEMALE,22.0,,SECONDARY
FEMALE,23.0,77.0,SECONDARY
MALE,59.0,417.0,SECONDARY
FEMALE,61.0,1390.0,VOCATIONAL/GRAMMAR
FEMALE,65.0,2855.0,POST-SECONDARY OR HIGHER
FEMALE,26.0,976.0,POST-SECONDARY OR HIGHER
FEMALE,47.0,1986.0,POST-SECONDARY OR HIGHER
FEMALE,90.0,1122.0,PRIMARY/NO EDUCATION
FEMALE,67.0,887.0,SECONDARY
MALE,23.0,,SECONDARY
FEMALE,76.0,275.0,PRIMARY/NO EDUCATION
FEMALE,54.0,1585.0,SECONDARY
FEMALE,56.0,2431.0,SECONDARY
MALE,30.0,915.0,SECONDARY
FEMALE,59.0,673.0,VOCATIONAL/GRAMMAR
MALE,51.0,,SECONDARY
MALE,55.0,1476.0,VOCATIONAL/GRAMMAR
MALE,49.0,880.0,POST-SECONDARY OR HIGHER
MALE,39.0,2271.0,SECONDARY
MALE,46.0,684.0,VOCATIONAL/GRAMMAR
MALE,32.0,,POST-SECONDARY OR HIGHER
FEMALE,23.0,,SECONDARY
MALE,77.0,3581.0,SECONDARY
MALE,56.0,932.0,POST-SECONDARY OR HIGHER
FEMALE,52.0,1189.0,VOCATIONAL/GRAMMAR
FEMALE,26.0,812.0,POST-SECONDARY OR HIGHER
FEMALE,22.0,,VOCATIONAL/GRAMMAR
MALE,54.0,3810.0,SECONDARY
FEMALE,82.0,947.0,PRIMARY/NO EDUCATION
FEMALE,30.0,1857.0,POST-SECONDARY OR HIGHER
FEMALE,76.0,1264.0,SECONDARY
MALE,23.0,,SECONDARY
MALE,21.0,1316.0,POST-SECONDARY OR HIGHER
FEMALE,69.0,984.0,PRIMARY/NO EDUCATION
FEMALE,58.0,1101.0,VOCATIONAL/GRAMMAR
MALE,62.0,1265.0,SECONDARY
MALE,53.0,,PRIMARY/NO EDUCATION
FEMALE,37.0,2608.0,POST-SECONDARY OR HIGHER
MALE,54.0,2280.0,VOCATIONAL/GRAMMAR
FEMALE,86.0,2011.0,PRIMARY/NO EDUCATION
MALE,31.0,,POST-SECONDARY OR HIGHER
MALE,81.0,2113.0,
FEMALE,56.0,676.0,PRIMARY/NO EDUCATION
FEMALE,26.0,857.0,POST-SECONDARY OR HIGHER
FEMALE,37.0,,SECONDARY
FEMALE,73.0,656.0,SECONDARY
MALE,60.0,1004.0,VOCATIONAL/GRAMMAR
FEMALE,61.0,1759.0,POST-SECONDARY OR HIGHER
FEMALE,27.0,539.0,POST-SECONDARY OR HIGHER
MALE,41.0,1138.0,POST-SECONDARY OR HIGHER
MALE,67.0,593.0,VOCATIONAL/GRAMMAR
MALE,56.0,66.0,SECONDARY
MALE,32.0,3695.0,POST-SECONDARY OR HIGHER
FEMALE,22.0,1175.0,SECONDARY
FEMALE,22.0,2186.0,SECONDARY
FEMALE,62.0,12.0,PRIMARY/NO EDUCATION
FEMALE,22.0,50.0,SECONDARY
FEMALE,60.0,513.0,PRIMARY/NO EDUCATION
FEMALE,69.0,1588.0,PRIMARY/NO EDUCATION
FEMALE,58.0,883.0,SECONDARY
MALE,64.0,2595.0,PRIMARY/NO EDUCATION
FEMALE,85.0,834.0,PRIMARY/NO EDUCATION
MALE,61.0,2245.0,VOCATIONAL/GRAMMAR
FEMALE,48.0,77.0,POST-SECONDARY OR HIGHER
FEMALE,86.0,1366.0,PRIMARY/NO EDUCATION
FEMALE,19.0,1094.0,SECONDARY
FEMALE,37.0,2821.0,PRIMARY/NO EDUCATION
MALE,81.0,1092.0,PRIMARY/NO EDUCATION
FEMALE,64.0,,VOCATIONAL/GRAMMAR
MALE,78.0,960.0,PRIMARY/NO EDUCATION
FEMALE,50.0,672.0,POST-SECONDARY OR HIGHER
MALE,41.0,48.0,SECONDARY
FEMALE,55.0,1894.0,POST-SECONDARY OR HIGHER
MALE,76.0,3021.0,PRIMARY/NO EDUCATION
FEMALE,41.0,395.0,VOCATIONAL/GRAMMAR
FEMALE,60.0,407.0,PRIMARY/NO EDUCATION
FEMALE,51.0,883.0,SECONDARY
FEMALE,63.0,961.0,SECONDARY
MALE,29.0,2178.0,POST-SECONDARY OR HIGHER
MALE,44.0,242.0,SECONDARY
FEMALE,58.0,1383.0,VOCATIONAL/GRAMMAR
FEMALE,24.0,1272.0,POST-SECONDARY OR HIGHER
FEMALE,76.0,1350.0,VOCATIONAL/GRAMMAR
FEMALE,30.0,232.0,VOCATIONAL/GRAMMAR
MALE,58.0,1125.0,VOCATIONAL/GRAMMAR
FEMALE,61.0,2274.0,POST-SECONDARY OR HIGHER
FEMALE,73.0,146.0,PRIMARY/NO EDUCATION
FEMALE,24.0,,VOCATIONAL/GRAMMAR
FEMALE,76.0,851.0,POST-SECONDARY OR HIGHER
FEMALE,32.0,2234.0,VOCATIONAL/GRAMMAR
MALE,42.0,1483.0,VOCATIONAL/GRAMMAR
FEMALE,16.0,,SECONDARY
FEMALE,25.0,135.0,SECONDARY
FEMALE,81.0,1446.0,PRIMARY/NO EDUCATION
FEMALE,63.0,976.0,POST-SECONDARY OR HIGHER
MALE,27.0,1426.0,POST-SECONDARY OR HIGHER
FEMALE,41.0,2945.0,VOCATIONAL/GRAMMAR
MALE,53.0,2763.0,VOCATIONAL/GRAMMAR
FEMALE,80.0,1907.0,PRIMARY/NO EDUCATION
MALE,16.0,688.0,VOCATIONAL/GRAMMAR
FEMALE,80.0,1765.0,PRIMARY/NO EDUCATION
FEMALE,60.0,461.0,PRIMARY/NO EDUCATION
FEMALE,58.0,1743.0,POST-SECONDARY OR HIGHER
MALE,57.0,1539.0,VOCATIONAL/GRAMMAR
FEMALE,19.0,873.0,VOCATIONAL/GRAMMAR
FEMALE,50.0,742.0,PRIMARY/NO EDUCATION
FEMALE,18.0,,VOCATIONAL/GRAMMAR
MALE,68.0,1510.0,PRIMARY/NO EDUCATION
MALE,38.0,1567.0,POST-SECONDARY OR HIGHER
FEMALE,21.0,,SECONDARY
FEMALE,82.0,1370.0,SECONDARY
FEMALE,52.0,1549.0,POST-SECONDARY OR HIGHER
FEMALE,38.0,4.0,VOCATIONAL/GRAMMAR
FEMALE,53.0,282.0,SECONDARY
FEMALE,55.0,8419.0,PRIMARY/NO EDUCATION
FEMALE,16.0,445.0,SECONDARY
FEMALE,60.0,816.0,VOCATIONAL/GRAMMAR
MALE,78.0,2289.0,PRIMARY/NO EDUCATION
MALE,39.0,102.0,VOCATIONAL/GRAMMAR
FEMALE,24.0,903.0,SECONDARY
MALE,60.0,853.0,VOCATIONAL/GRAMMAR
MALE,55.0,,VOCATIONAL/GRAMMAR
MALE,25.0,3910.0,PRIMARY/NO EDUCATION
FEMALE,47.0,,POST-SECONDARY OR HIGHER
FEMALE,26.0,1766.0,SECONDARY
MALE,64.0,1290.0,PRIMARY/NO EDUCATION
FEMALE,41.0,2313.0,POST-SECONDARY OR HIGHER
FEMALE,55.0,2948.0,VOCATIONAL/GRAMMAR
MALE,17.0,541.0,
MALE,78.0,1446.0,PRIMARY/NO EDUCATION
FEMALE,35.0,57.0,PRIMARY/NO EDUCATION
MALE,50.0,516.0,POST-SECONDARY OR HIGHER
FEMALE,62.0,1126.0,SECONDARY
FEMALE,46.0,2167.0,VOCATIONAL/GRAMMAR
FEMALE,50.0,2114.0,VOCATIONAL/GRAMMAR
MALE,16.0,243.0,VOCATIONAL/GRAMMAR
FEMALE,73.0,1247.0,PRIMARY/NO EDUCATION
MALE,64.0,604.0,VOCATIONAL/GRAMMAR
FEMALE,43.0,,VOCATIONAL/GRAMMAR
MALE,55.0,2317.0,PRIMARY/NO EDUCATION
FEMALE,41.0,3105.0,VOCATIONAL/GRAMMAR
MALE,37.0,945.0,SECONDARY
FEMALE,42.0,2718.0,PRIMARY/NO EDUCATION
MALE,54.0,1533.0,VOCATIONAL/GRAMMAR
FEMALE,57.0,,PRIMARY/NO EDUCATION
MALE,48.0,470.0,POST-SECONDARY OR HIGHER
FEMALE,48.0,854.0,SECONDARY
MALE,68.0,984.0,SECONDARY
FEMALE,61.0,226.0,VOCATIONAL/GRAMMAR
MALE,55.0,561.0,VOCATIONAL/GRAMMAR
MALE,44.0,1141.0,VOCATIONAL/GRAMMAR
FEMALE,42.0,320.0,VOCATIONAL/GRAMMAR
FEMALE,73.0,1426.0,SECONDARY
FEMALE,29.0,42.0,VOCATIONAL/GRAMMAR
FEMALE,19.0,,PRIMARY/NO EDUCATION
MALE,45.0,306.0,POST-SECONDARY OR HIGHER
FEMALE,70.0,1579.0,PRIMARY/NO EDUCATION
FEMALE,17.0,,VOCATIONAL/GRAMMAR
FEMALE,57.0,1438.0,PRIMARY/NO EDUCATION
FEMALE,67.0,2232.0,VOCATIONAL/GRAMMAR
MALE,17.0,,VOCATIONAL/GRAMMAR
FEMALE,92.0,874.0,PRIMARY/NO EDUCATION
FEMALE,39.0,82.0,PRIMARY/NO EDUCATION
FEMALE,32.0,809.0,VOCATIONAL/GRAMMAR
FEMALE,84.0,828.0,PRIMARY/NO EDUCATION
FEMALE,69.0,1563.0,PRIMARY/NO EDUCATION
MALE,39.0,3148.0,PRIMARY/NO EDUCATION
MALE,65.0,1559.0,VOCATIONAL/GRAMMAR
MALE,25.0,,POST-SECONDARY OR HIGHER
FEMALE,62.0,1242.0,POST-SECONDARY OR HIGHER
FEMALE,40.0,907.0,SECONDARY
MALE,58.0,868.0,SECONDARY
FEMALE,25.0,667.0,SECONDARY
MALE,80.0,1251.0,PRIMARY/NO EDUCATION
MALE,52.0,767.0,VOCATIONAL/GRAMMAR
MALE,61.0,156.0,VOCATIONAL/GRAMMAR
FEMALE,56.0,,POST-SECONDARY OR HIGHER
FEMALE,55.0,981.0,VOCATIONAL/GRAMMAR
FEMALE,20.0,617.0,VOCATIONAL/GRAMMAR
MALE,19.0,,VOCATIONAL/GRAMMAR
MALE,16.0,,VOCATIONAL/GRAMMAR
FEMALE,75.0,2451.0,POST-SECONDARY OR HIGHER
MALE,21.0,519.0,SECONDARY
MALE,40.0,2568.0,PRIMARY/NO EDUCATION
MALE,48.0,,VOCATIONAL/GRAMMAR
MALE,60.0,1316.0,VOCATIONAL/GRAMMAR
MALE,80.0,1425.0,SECONDARY
FEMALE,53.0,715.0,VOCATIONAL/GRAMMAR
MALE,56.0,,SECONDARY
MALE,72.0,1478.0,PRIMARY/NO EDUCATION
FEMALE,23.0,423.0,VOCATIONAL/GRAMMAR
MALE,53.0,2156.0,PRIMARY/NO EDUCATION
FEMALE,57.0,1071.0,POST-SECONDARY OR HIGHER
FEMALE,55.0,,SECONDARY
FEMALE,43.0,1326.0,VOCATIONAL/GRAMMAR
FEMALE,66.0,481.0,SECONDARY
MALE,56.0,2741.0,VOCATIONAL/GRAMMAR
MALE,47.0,1096.0,POST-SECONDARY OR HIGHER
MALE,62.0,5181.0,VOCATIONAL/GRAMMAR
FEMALE,61.0,1542.0,PRIMARY/NO EDUCATION
FEMALE,23.0,3052.0,SECONDARY
MALE,29.0,1599.0,SECONDARY
FEMALE,68.0,633.0,POST-SECONDARY OR HIGHER
FEMALE,66.0,1114.0,PRIMARY/NO EDUCATION
FEMALE,63.0,1575.0,VOCATIONAL/GRAMMAR
MALE,49.0,1697.0,POST-SECONDARY OR HIGHER
MALE,32.0,2272.0,POST-SECONDARY OR HIGHER
MALE,27.0,384.0,POST-SECONDARY OR HIGHER
FEMALE,47.0,1807.0,VOCATIONAL/GRAMMAR
MALE,60.0,7135.0,SECONDARY
FEMALE,46.0,1242.0,POST-SECONDARY OR HIGHER
MALE,43.0,4623.0,VOCATIONAL/GRAMMAR
FEMALE,50.0,326.0,VOCATIONAL/GRAMMAR
MALE,55.0,1052.0,VOCATIONAL/GRAMMAR
FEMALE,74.0,694.0,VOCATIONAL/GRAMMAR
FEMALE,56.0,1925.0,POST-SECONDARY OR HIGHER
FEMALE,42.0,935.0,SECONDARY
FEMALE,84.0,1316.0,PRIMARY/NO EDUCATION
FEMALE,73.0,1388.0,SECONDARY
MALE,54.0,2322.0,PRIMARY/NO EDUCATION
FEMALE,58.0,533.0,POST-SECONDARY OR HIGHER
FEMALE,44.0,245.0,SECONDARY
FEMALE,23.0,148.0,SECONDARY
MALE,47.0,6865.0,VOCATIONAL/GRAMMAR
FEMALE,31.0,1449.0,POST-SECONDARY OR HIGHER
MALE,64.0,4882.0,PRIMARY/NO EDUCATION
FEMALE,47.0,608.0,VOCATIONAL/GRAMMAR
FEMALE,71.0,676.0,SECONDARY
FEMALE,44.0,1242.0,VOCATIONAL/GRAMMAR
FEMALE,19.0,,SECONDARY
MALE,53.0,1296.0,VOCATIONAL/GRAMMAR
MALE,60.0,782.0,SECONDARY
MALE,49.0,2187.0,PRIMARY/NO EDUCATION
MALE,35.0,,VOCATIONAL/GRAMMAR
FEMALE,18.0,,SECONDARY
MALE,66.0,2633.0,POST-SECONDARY OR HIGHER
FEMALE,17.0,,VOCATIONAL/GRAMMAR
FEMALE,46.0,1433.0,VOCATIONAL/GRAMMAR
MALE,61.0,7666.0,PRIMARY/NO EDUCATION
FEMALE,44.0,1883.0,PRIMARY/NO EDUCATION
FEMALE,47.0,729.0,POST-SECONDARY OR HIGHER
MALE,43.0,261.0,SECONDARY
FEMALE,29.0,465.0,VOCATIONAL/GRAMMAR
FEMALE,53.0,1569.0,POST-SECONDARY OR HIGHER
MALE,28.0,1521.0,SECONDARY
MALE,60.0,755.0,POST-SECONDARY OR HIGHER
FEMALE,69.0,1072.0,POST-SECONDARY OR HIGHER
FEMALE,76.0,190.0,SECONDARY
FEMALE,55.0,1333.0,VOCATIONAL/GRAMMAR
MALE,65.0,952.0,PRIMARY/NO EDUCATION
MALE,17.0,702.0,VOCATIONAL/GRAMMAR
FEMALE,29.0,1854.0,POST-SECONDARY OR HIGHER
FEMALE,66.0,659.0,PRIMARY/NO EDUCATION
FEMALE,60.0,740.0,VOCATIONAL/GRAMMAR
MALE,38.0,1547.0,SECONDARY
FEMALE,22.0,,SECONDARY
MALE,34.0,292.0,POST-SECONDARY OR HIGHER
MALE,66.0,2594.0,POST-SECONDARY OR HIGHER
MALE,62.0,2097.0,POST-SECONDARY OR HIGHER
FEMALE,58.0,812.0,VOCATIONAL/GRAMMAR
MALE,33.0,2386.0,POST-SECONDARY OR HIGHER
MALE,37.0,213.0,VOCATIONAL/GRAMMAR
FEMALE,71.0,1144.0,PRIMARY/NO EDUCATION
MALE,16.0,,VOCATIONAL/GRAMMAR
FEMALE,56.0,213.0,PRIMARY/NO EDUCATION
FEMALE,63.0,1535.0,PRIMARY/NO EDUCATION
MALE,38.0,5469.0,POST-SECONDARY OR HIGHER
FEMALE,22.0,,PRIMARY/NO EDUCATION
FEMALE,64.0,1221.0,SECONDARY
MALE,64.0,1268.0,VOCATIONAL/GRAMMAR
MALE,35.0,,SECONDARY
FEMALE,36.0,,VOCATIONAL/GRAMMAR
FEMALE,54.0,747.0,SECONDARY
MALE,53.0,888.0,POST-SECONDARY OR HIGHER
MALE,39.0,,SECONDARY
FEMALE,19.0,,VOCATIONAL/GRAMMAR
FEMALE,20.0,44.0,PRIMARY/NO EDUCATION
FEMALE,46.0,2589.0,VOCATIONAL/GRAMMAR
MALE,44.0,2438.0,SECONDARY
FEMALE,28.0,442.0,POST-SECONDARY OR HIGHER
MALE,17.0,,VOCATIONAL/GRAMMAR
MALE,30.0,1062.0,SECONDARY
FEMALE,34.0,682.0,POST-SECONDARY OR HIGHER
FEMALE,64.0,853.0,SECONDARY
FEMALE,59.0,8108.0,PRIMARY/NO EDUCATION
MALE,18.0,454.0,VOCATIONAL/GRAMMAR
FEMALE,61.0,132.0,PRIMARY/NO EDUCATION
MALE,18.0,606.0,VOCATIONAL/GRAMMAR
FEMALE,40.0,900.0,SECONDARY
MALE,74.0,1215.0,PRIMARY/NO EDUCATION
FEMALE,46.0,1315.0,VOCATIONAL/GRAMMAR
FEMALE,32.0,1015.0,VOCATIONAL/GRAMMAR
FEMALE,20.0,1353.0,SECONDARY
MALE,76.0,423.0,SECONDARY
FEMALE,54.0,-5.0,VOCATIONAL/GRAMMAR
FEMALE,17.0,,VOCATIONAL/GRAMMAR
MALE,36.0,163.0,VOCATIONAL/GRAMMAR
MALE,29.0,148.0,POST-SECONDARY OR HIGHER
FEMALE,34.0,1187.0,VOCATIONAL/GRAMMAR
FEMALE,43.0,1797.0,POST-SECONDARY OR HIGHER
FEMALE,73.0,1603.0,PRIMARY/NO EDUCATION
MALE,48.0,3024.0,SECONDARY
FEMALE,60.0,204.0,POST-SECONDARY OR HIGHER
MALE,42.0,235.0,SECONDARY
MALE,63.0,3182.0,PRIMARY/NO EDUCATION
MALE,35.0,1705.0,SECONDARY
MALE,77.0,1052.0,PRIMARY/NO EDUCATION
MALE,27.0,1241.0,POST-SECONDARY OR HIGHER
FEMALE,54.0,3085.0,SECONDARY
MALE,55.0,878.0,VOCATIONAL/GRAMMAR
MALE,38.0,1863.0,SECONDARY
FEMALE,75.0,1284.0,PRIMARY/NO EDUCATION
FEMALE,64.0,1437.0,VOCATIONAL/GRAMMAR
FEMALE,57.0,2927.0,SECONDARY
FEMALE,48.0,1828.0,VOCATIONAL/GRAMMAR
FEMALE,67.0,824.0,SECONDARY
FEMALE,45.0,,VOCATIONAL/GRAMMAR
FEMALE,60.0,,VOCATIONAL/GRAMMAR
FEMALE,78.0,1605.0,POST-SECONDARY OR HIGHER
FEMALE,36.0,3068.0,POST-SECONDARY OR HIGHER
FEMALE,62.0,238.0,VOCATIONAL/GRAMMAR
MALE,59.0,3724.0,VOCATIONAL/GRAMMAR
MALE,45.0,1134.0,SECONDARY
MALE,31.0,1928.0,VOCATIONAL/GRAMMAR
FEMALE,59.0,2112.0,POST-SECONDARY OR HIGHER
MALE,71.0,2082.0,PRIMARY/NO EDUCATION
FEMALE,33.0,415.0,POST-SECONDARY OR HIGHER
MALE,54.0,83.0,SECONDARY
FEMALE,41.0,656.0,PRIMARY/NO EDUCATION
FEMALE,38.0,352.0,POST-SECONDARY OR HIGHER
MALE,58.0,1034.0,PRIMARY/NO EDUCATION
FEMALE,17.0,,VOCATIONAL/GRAMMAR
FEMALE,32.0,373.0,SECONDARY
FEMALE,67.0,1502.0,PRIMARY/NO EDUCATION
FEMALE,20.0,,VOCATIONAL/GRAMMAR
FEMALE,79.0,547.0,PRIMARY/NO EDUCATION
FEMALE,65.0,1475.0,PRIMARY/NO EDUCATION
FEMALE,54.0,3112.0,SECONDARY
FEMALE,56.0,789.0,SECONDARY
FEMALE,47.0,876.0,SECONDARY
FEMALE,75.0,348.0,POST-SECONDARY OR HIGHER
MALE,22.0,,SECONDARY
FEMALE,86.0,3327.0,PRIMARY/NO EDUCATION
FEMALE,58.0,1275.0,SECONDARY
FEMALE,49.0,1247.0,VOCATIONAL/GRAMMAR
FEMALE,46.0,2546.0,VOCATIONAL/GRAMMAR
FEMALE,47.0,121.0,VOCATIONAL/GRAMMAR
MALE,36.0,3136.0,SECONDARY
MALE,37.0,1667.0,SECONDARY
FEMALE,19.0,,VOCATIONAL/GRAMMAR
FEMALE,68.0,2304.0,SECONDARY
FEMALE,71.0,1086.0,PRIMARY/NO EDUCATION
FEMALE,49.0,,POST-SECONDARY OR HIGHER
MALE,37.0,626.0,VOCATIONAL/GRAMMAR
FEMALE,17.0,628.0,VOCATIONAL/GRAMMAR
FEMALE,58.0,386.0,PRIMARY/NO EDUCATION
FEMALE,50.0,1194.0,VOCATIONAL/GRAMMAR
MALE,56.0,25.0,SECONDARY
MALE,25.0,1815.0,VOCATIONAL/GRAMMAR
FEMALE,21.0,,SECONDARY
MALE,56.0,1937.0,VOCATIONAL/GRAMMAR
MALE,51.0,2837.0,SECONDARY
MALE,23.0,462.0,POST-SECONDARY OR HIGHER
FEMALE,22.0,,SECONDARY
FEMALE,53.0,,SECONDARY
FEMALE,67.0,2619.0,PRIMARY/NO EDUCATION
FEMALE,46.0,1934.0,VOCATIONAL/GRAMMAR
FEMALE,38.0,947.0,SECONDARY
MALE,29.0,,POST-SECONDARY OR HIGHER
MALE,62.0,1348.0,SECONDARY
FEMALE,62.0,985.0,SECONDARY
FEMALE,17.0,509.0,VOCATIONAL/GRAMMAR
MALE,19.0,,VOCATIONAL/GRAMMAR
MALE,61.0,1574.0,PRIMARY/NO EDUCATION
