"names","Estimate","Std. Error","dep_var","data","epochs","discriminator","copies","frequency","batch"
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",900,1,10,"False",1000
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",900,1,10,"False",1000
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",900,5,10,"True",500
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",900,5,10,"True",500
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",900,5,10,"True",500
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",900,5,10,"True",500
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",900,5,10,"False",500
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",900,5,10,"False",500
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",900,5,10,"False",500
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",900,5,10,"False",500
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",900,5,10,"True",1000
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",900,5,10,"True",1000
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",900,5,10,"True",1000
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",900,5,10,"True",1000
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",900,5,10,"False",1000
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",900,5,10,"False",1000
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",900,5,10,"False",1000
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",900,5,10,"False",1000
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",900,10,10,"True",500
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",900,10,10,"True",500
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",900,10,10,"True",500
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",900,10,10,"True",500
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",900,10,10,"False",500
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",900,10,10,"False",500
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",900,10,10,"False",500
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",900,10,10,"False",500
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",900,10,10,"True",1000
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",900,10,10,"True",1000
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",900,10,10,"True",1000
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",900,10,10,"True",1000
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",900,10,10,"False",1000
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",900,10,10,"False",1000
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",900,10,10,"False",1000
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",900,10,10,"False",1000
"(Intercept)",0.319257311095994,0.128899666567991,"var_1","sds",300,1,5,"True",500
"var_2B",-0.00690178309280854,0.132510275072186,"var_1","sds",300,1,5,"True",500
"var_3B",0.134661806356838,0.132688578591119,"var_1","sds",300,1,5,"True",500
"var_4B",-0.113383522714492,0.131014667019896,"var_1","sds",300,1,5,"True",500
"(Intercept)",0.221960751168403,0.132849456108983,"var_1","sds",300,1,5,"False",500
"var_2B",-0.0315426873737941,0.130533490212873,"var_1","sds",300,1,5,"False",500
"var_3B",-0.0262560115363479,0.133258294218924,"var_1","sds",300,1,5,"False",500
"var_4B",0.135892506864495,0.130655875499982,"var_1","sds",300,1,5,"False",500
"(Intercept)",0.140209152243789,0.132602165233431,"var_1","sds",300,1,5,"True",1000
"var_2B",-0.108442537180823,0.128930259069686,"var_1","sds",300,1,5,"True",1000
"var_3B",0.0432799183305093,0.128252775099366,"var_1","sds",300,1,5,"True",1000
"var_4B",-0.060083458470471,0.128782529150589,"var_1","sds",300,1,5,"True",1000
"(Intercept)",0.355955604957488,0.132607330294322,"var_1","sds",300,1,5,"False",1000
"var_2B",-0.034217557740495,0.12990959766537,"var_1","sds",300,1,5,"False",1000
"var_3B",-0.0118230186539244,0.129584074420086,"var_1","sds",300,1,5,"False",1000
"var_4B",-0.16574400965655,0.129558433597586,"var_1","sds",300,1,5,"False",1000
"(Intercept)",0.160473926751081,0.132920993017795,"var_1","sds",300,5,5,"True",500
"var_2B",0.0618480965596403,0.128797177282272,"var_1","sds",300,5,5,"True",500
"var_3B",0.140432194717659,0.130021087315854,"var_1","sds",300,5,5,"True",500
"var_4B",0.0122973740911121,0.130544917298246,"var_1","sds",300,5,5,"True",500
"(Intercept)",0.225444901729199,0.134191433690962,"var_1","sds",300,5,5,"False",500
"var_2B",0.040414507937965,0.129644518408844,"var_1","sds",300,5,5,"False",500
"var_3B",-0.132859927051009,0.13096787424937,"var_1","sds",300,5,5,"False",500
"var_4B",0.0557048825230082,0.130363850020962,"var_1","sds",300,5,5,"False",500
"(Intercept)",0.0738736341620146,0.13379173509202,"var_1","sds",300,5,5,"True",1000
"var_2B",-0.00952529864144548,0.129607395078221,"var_1","sds",300,5,5,"True",1000
"var_3B",0.210537433638572,0.129183597414026,"var_1","sds",300,5,5,"True",1000
"var_4B",-0.0691552860942622,0.128750520485988,"var_1","sds",300,5,5,"True",1000
"(Intercept)",0.308574610545548,0.13090599184396,"var_1","sds",300,5,5,"False",1000
"var_2B",-0.0425197172979307,0.129539451848511,"var_1","sds",300,5,5,"False",1000
"var_3B",-0.0892979963070202,0.128787414608947,"var_1","sds",300,5,5,"False",1000
"var_4B",-0.0241447633338964,0.129596623504886,"var_1","sds",300,5,5,"False",1000
"(Intercept)",0.165652412105479,0.12845985262862,"var_1","sds",300,10,5,"True",500
"var_2B",-0.00363779288674426,0.128513922032279,"var_1","sds",300,10,5,"True",500
"var_3B",0.0193539033004959,0.128540139316716,"var_1","sds",300,10,5,"True",500
"var_4B",-0.0814464317959682,0.128677223745401,"var_1","sds",300,10,5,"True",500
"(Intercept)",0.356882779398645,0.131013346885258,"var_1","sds",300,10,5,"False",500
"var_2B",-0.0584394834982718,0.128935982148027,"var_1","sds",300,10,5,"False",500
"var_3B",-0.087112759067151,0.128380434262042,"var_1","sds",300,10,5,"False",500
"var_4B",-0.128189475161428,0.128606024367791,"var_1","sds",300,10,5,"False",500
"(Intercept)",0.11746306817015,0.129411439349085,"var_1","sds",300,10,5,"True",1000
"var_2B",0.0976948900557064,0.128591913921978,"var_1","sds",300,10,5,"True",1000
"var_3B",-0.147466212245947,0.12816162728844,"var_1","sds",300,10,5,"True",1000
"var_4B",0.109641522087548,0.128818777935061,"var_1","sds",300,10,5,"True",1000
"(Intercept)",0.212048585682016,0.129515835224928,"var_1","sds",300,10,5,"False",1000
"var_2B",0.0970282072410761,0.129169484492519,"var_1","sds",300,10,5,"False",1000
"var_3B",-0.13895882708211,0.129031696542918,"var_1","sds",300,10,5,"False",1000
"var_4B",0.034224178905594,0.129516728821868,"var_1","sds",300,10,5,"False",1000
"(Intercept)",0.526990279908104,0.138822855215744,"var_1","sds",600,1,5,"True",500
"var_2B",0.143563478489589,0.134586106693907,"var_1","sds",600,1,5,"True",500
"var_3B",-0.178566997170209,0.137730774692859,"var_1","sds",600,1,5,"True",500
"var_4B",-0.114847135586831,0.135098785144247,"var_1","sds",600,1,5,"True",500
"(Intercept)",0.277597086819624,0.139917897626482,"var_1","sds",600,1,5,"False",500
"var_2B",-0.104535865222433,0.131779706853561,"var_1","sds",600,1,5,"False",500
"var_3B",-0.0741370644713619,0.13135784343274,"var_1","sds",600,1,5,"False",500
"var_4B",0.179550916076802,0.13241295165677,"var_1","sds",600,1,5,"False",500
"(Intercept)",0.298728331680196,0.147291441788026,"var_1","sds",600,1,5,"True",1000
"var_2B",0.0169779208528007,0.135503171057202,"var_1","sds",600,1,5,"True",1000
"var_3B",0.0961962936107005,0.132905556605601,"var_1","sds",600,1,5,"True",1000
"var_4B",-0.00595536848934164,0.132138980463364,"var_1","sds",600,1,5,"True",1000
"(Intercept)",0.34491588668118,0.130804491835013,"var_1","sds",600,1,5,"False",1000
"var_2B",0.0587219531771378,0.133255816243514,"var_1","sds",600,1,5,"False",1000
"var_3B",-0.169996258562502,0.134963599358136,"var_1","sds",600,1,5,"False",1000
"var_4B",0.00520349013923677,0.133432944348756,"var_1","sds",600,1,5,"False",1000
"(Intercept)",-0.00106116675301644,0.125339349771132,"var_1","sds",600,5,5,"True",500
"var_2B",0.172361472959218,0.129179782648507,"var_1","sds",600,5,5,"True",500
"var_3B",0.00882626057649599,0.129674782222646,"var_1","sds",600,5,5,"True",500
"var_4B",0.173550289378834,0.12874746718336,"var_1","sds",600,5,5,"True",500
"(Intercept)",0.396601282855611,0.132478917322628,"var_1","sds",600,5,5,"False",500
"var_2B",0.0991950159366645,0.1303613149219,"var_1","sds",600,5,5,"False",500
"var_3B",-0.342079821247914,0.130757772977822,"var_1","sds",600,5,5,"False",500
"var_4B",-0.0321228480169892,0.131723983056896,"var_1","sds",600,5,5,"False",500
"(Intercept)",0.0785711145844458,0.137218639923031,"var_1","sds",600,5,5,"True",1000
"var_2B",0.0966374259376177,0.129197758760114,"var_1","sds",600,5,5,"True",1000
"var_3B",0.00830805707768469,0.129788315046193,"var_1","sds",600,5,5,"True",1000
"var_4B",0.123395088563644,0.129253190968398,"var_1","sds",600,5,5,"True",1000
"(Intercept)",0.307398575265106,0.127183095073845,"var_1","sds",600,5,5,"False",1000
"var_2B",-0.134673905591782,0.129577666193197,"var_1","sds",600,5,5,"False",1000
"var_3B",-0.0789161876347688,0.129915654295473,"var_1","sds",600,5,5,"False",1000
"var_4B",0.100049257185013,0.130727723916858,"var_1","sds",600,5,5,"False",1000
"(Intercept)",0.24200244673162,0.128274357646331,"var_1","sds",600,10,5,"True",500
"var_2B",-0.105418393824168,0.128554988919029,"var_1","sds",600,10,5,"True",500
"var_3B",-0.0302848321085693,0.128330229856374,"var_1","sds",600,10,5,"True",500
"var_4B",-0.0407527317391618,0.12821336958739,"var_1","sds",600,10,5,"True",500
"(Intercept)",0.198990937851873,0.129391489589203,"var_1","sds",600,10,5,"False",500
"var_2B",-0.041334308023565,0.128419804159352,"var_1","sds",600,10,5,"False",500
"var_3B",-0.132435243054836,0.12893953835326,"var_1","sds",600,10,5,"False",500
"var_4B",0.0716293344814908,0.129189830092797,"var_1","sds",600,10,5,"False",500
"(Intercept)",0.0716618419957284,0.126480399042868,"var_1","sds",600,10,5,"True",1000
"var_2B",0.0760901771117642,0.127964099001299,"var_1","sds",600,10,5,"True",1000
"var_3B",0.0320787209312009,0.12868597304424,"var_1","sds",600,10,5,"True",1000
"var_4B",0.078090721263427,0.128154239111483,"var_1","sds",600,10,5,"True",1000
"(Intercept)",0.238734078060009,0.127746598020926,"var_1","sds",600,10,5,"False",1000
"var_2B",-0.0833376189920662,0.128276185484692,"var_1","sds",600,10,5,"False",1000
"var_3B",0.0220318877299014,0.128590590197648,"var_1","sds",600,10,5,"False",1000
"var_4B",-0.0520730094022314,0.128449898250363,"var_1","sds",600,10,5,"False",1000
"(Intercept)",0.341452155294346,0.129230639461018,"var_1","sds",900,1,5,"True",500
"var_2B",0.0415572983007882,0.13133703596408,"var_1","sds",900,1,5,"True",500
"var_3B",-0.179108424948284,0.132182852085657,"var_1","sds",900,1,5,"True",500
"var_4B",0.0754276449381928,0.13209736898288,"var_1","sds",900,1,5,"True",500
"(Intercept)",0.258973539825423,0.1335350708357,"var_1","sds",900,1,5,"False",500
"var_2B",0.0431974353565634,0.130537954197841,"var_1","sds",900,1,5,"False",500
"var_3B",-0.121594609414037,0.132130480386868,"var_1","sds",900,1,5,"False",500
"var_4B",0.0437797751731375,0.130237321428349,"var_1","sds",900,1,5,"False",500
"(Intercept)",0.513746371882722,0.142325499142696,"var_1","sds",900,1,5,"True",1000
"var_2B",-0.0578107348257356,0.133478145552711,"var_1","sds",900,1,5,"True",1000
"var_3B",-0.0524229230597405,0.13386373082023,"var_1","sds",900,1,5,"True",1000
"var_4B",-0.110137010003724,0.13410020174527,"var_1","sds",900,1,5,"True",1000
"(Intercept)",0.295147717190039,0.135394349079575,"var_1","sds",900,1,5,"False",1000
"var_2B",0.174833737768637,0.134071011330921,"var_1","sds",900,1,5,"False",1000
"var_3B",-0.239464806227293,0.135577461192387,"var_1","sds",900,1,5,"False",1000
"var_4B",0.194700182718703,0.134912851335708,"var_1","sds",900,1,5,"False",1000
"(Intercept)",0.108151125733034,0.130151843791048,"var_1","sds",900,5,5,"True",500
"var_2B",-0.0988533131686067,0.128788431601096,"var_1","sds",900,5,5,"True",500
"var_3B",0.118620844151581,0.128494130525772,"var_1","sds",900,5,5,"True",500
"var_4B",0.0345428847453161,0.129194771363495,"var_1","sds",900,5,5,"True",500
"(Intercept)",-0.00674108160385199,0.126380517956817,"var_1","sds",900,5,5,"False",500
"var_2B",0.0750246184263724,0.12855231707629,"var_1","sds",900,5,5,"False",500
"var_3B",-0.0379625641652689,0.128241212632264,"var_1","sds",900,5,5,"False",500
"var_4B",0.151288113828312,0.127864067689245,"var_1","sds",900,5,5,"False",500
"(Intercept)",-0.0767771810926895,0.134278062729935,"var_1","sds",900,5,5,"True",1000
"var_2B",0.0955312012710984,0.130271682266103,"var_1","sds",900,5,5,"True",1000
"var_3B",0.255731944467587,0.129771586118778,"var_1","sds",900,5,5,"True",1000
"var_4B",0.0522266677622124,0.12986727993693,"var_1","sds",900,5,5,"True",1000
"(Intercept)",0.40753812575131,0.131731034391362,"var_1","sds",900,5,5,"False",1000
"var_2B",-0.370187828082854,0.129547559987695,"var_1","sds",900,5,5,"False",1000
"var_3B",0.11838003304367,0.130210315497206,"var_1","sds",900,5,5,"False",1000
"var_4B",-0.0489544193334658,0.129968680250862,"var_1","sds",900,5,5,"False",1000
"(Intercept)",0.130319157305671,0.126245064927232,"var_1","sds",900,10,5,"True",500
"var_2B",0.0543465589377355,0.127894625231284,"var_1","sds",900,10,5,"True",500
"var_3B",-0.0216999816093933,0.12811045552916,"var_1","sds",900,10,5,"True",500
"var_4B",-0.0162155229561266,0.128008722751926,"var_1","sds",900,10,5,"True",500
"(Intercept)",0.0914770990170809,0.128626150067222,"var_1","sds",900,10,5,"False",500
"var_2B",0.0939225624133522,0.127771422297223,"var_1","sds",900,10,5,"False",500
"var_3B",0.0475020069219388,0.128221393129376,"var_1","sds",900,10,5,"False",500
"var_4B",-0.0227512723092839,0.127968559068882,"var_1","sds",900,10,5,"False",500
"(Intercept)",0.164432368927074,0.129301827439073,"var_1","sds",900,10,5,"True",1000
"var_2B",0.00817152599711805,0.128386646609338,"var_1","sds",900,10,5,"True",1000
"var_3B",-0.113655307599251,0.128909344920096,"var_1","sds",900,10,5,"True",1000
"var_4B",0.132081767972155,0.129901760376982,"var_1","sds",900,10,5,"True",1000
"(Intercept)",0.206990525118369,0.134234737359911,"var_1","sds",900,10,5,"False",1000
"var_2B",0.0572616343706313,0.128091844493175,"var_1","sds",900,10,5,"False",1000
"var_3B",-0.114078652512567,0.129180993774369,"var_1","sds",900,10,5,"False",1000
"var_4B",-0.10380784848509,0.129068471085744,"var_1","sds",900,10,5,"False",1000
"(Intercept)",0.203595917632545,0.126673947790313,"var_2","sds",300,1,5,"True",500
"var_1B",-0.00411253437841974,0.132511699028783,"var_2","sds",300,1,5,"True",500
"var_3B",0.164040589093337,0.134057266162207,"var_2","sds",300,1,5,"True",500
"var_4B",0.108083389669246,0.131053346173557,"var_2","sds",300,1,5,"True",500
"(Intercept)",0.119611897602366,0.132759896275551,"var_2","sds",300,1,5,"False",500
"var_1B",0.0848751669458758,0.130525255669976,"var_2","sds",300,1,5,"False",500
"var_3B",0.156742917903365,0.132992699135626,"var_2","sds",300,1,5,"False",500
"var_4B",-0.0774797501246115,0.130210354898063,"var_2","sds",300,1,5,"False",500
"(Intercept)",0.264131210495225,0.129844201561592,"var_2","sds",300,1,5,"True",1000
"var_1B",-0.141095660133292,0.128930613258893,"var_2","sds",300,1,5,"True",1000
"var_3B",-0.0110504370077387,0.128677395620052,"var_2","sds",300,1,5,"True",1000
"var_4B",0.0710245707821202,0.129573816004092,"var_2","sds",300,1,5,"True",1000
"(Intercept)",0.3102323229766,0.133732209195489,"var_2","sds",300,1,5,"False",1000
"var_1B",-0.0729984004899509,0.129907637951322,"var_2","sds",300,1,5,"False",1000
"var_3B",-0.0315412705633339,0.129208657002683,"var_2","sds",300,1,5,"False",1000
"var_4B",-0.0910714895236292,0.128842089050914,"var_2","sds",300,1,5,"False",1000
"(Intercept)",0.151579365834012,0.135135911518164,"var_2","sds",300,5,5,"True",500
"var_1B",0.0206720067915239,0.128796768239493,"var_2","sds",300,5,5,"True",500
"var_3B",-0.0436312774695484,0.128845721106545,"var_2","sds",300,5,5,"True",500
"var_4B",-0.0293235848370268,0.129364191637772,"var_2","sds",300,5,5,"True",500
"(Intercept)",0.327974750917705,0.136026391716085,"var_2","sds",300,5,5,"False",500
"var_1B",-0.0204310348414992,0.129635349010706,"var_2","sds",300,5,5,"False",500
"var_3B",-0.0302027252052936,0.13149472889945,"var_2","sds",300,5,5,"False",500
"var_4B",-0.0561098615275093,0.130560249168313,"var_2","sds",300,5,5,"False",500
"(Intercept)",0.187334133361614,0.131671181243669,"var_2","sds",300,5,5,"True",1000
"var_1B",0.0553397620018747,0.129615465225186,"var_2","sds",300,5,5,"True",1000
"var_3B",-0.228417389935381,0.129255288722849,"var_2","sds",300,5,5,"True",1000
"var_4B",0.104996436239931,0.129134080112256,"var_2","sds",300,5,5,"True",1000
"(Intercept)",0.169187834085494,0.130221095444877,"var_2","sds",300,5,5,"False",1000
"var_1B",0.0528259256844388,0.129536472019766,"var_2","sds",300,5,5,"False",1000
"var_3B",0.0997662532472681,0.129023876881165,"var_2","sds",300,5,5,"False",1000
"var_4B",0.00301243948960096,0.129913859079597,"var_2","sds",300,5,5,"False",1000
"(Intercept)",-0.0240627163911585,0.129671083928255,"var_2","sds",300,10,5,"True",500
"var_1B",0.240535296278866,0.128515642726558,"var_2","sds",300,10,5,"True",500
"var_3B",0.0294682690285669,0.128582358347009,"var_2","sds",300,10,5,"True",500
"var_4B",0.0986711415198235,0.128832641127339,"var_2","sds",300,10,5,"True",500
"(Intercept)",0.0882174806612337,0.128315888119344,"var_2","sds",300,10,5,"False",500
"var_1B",0.0959067763972369,0.12893711030396,"var_2","sds",300,10,5,"False",500
"var_3B",0.140624924951058,0.128476764557389,"var_2","sds",300,10,5,"False",500
"var_4B",0.0197188829917729,0.128573298254379,"var_2","sds",300,10,5,"False",500
"(Intercept)",0.166083602360829,0.130844868248062,"var_2","sds",300,10,5,"True",1000
"var_1B",0.063231320190977,0.128592927170895,"var_2","sds",300,10,5,"True",1000
"var_3B",-0.190439431276225,0.128702736970294,"var_2","sds",300,10,5,"True",1000
"var_4B",0.106761361116825,0.128982778498576,"var_2","sds",300,10,5,"True",1000
"(Intercept)",0.160570716253279,0.131380699262919,"var_2","sds",300,10,5,"False",1000
"var_1B",-0.0283881469698268,0.129169490915506,"var_2","sds",300,10,5,"False",1000
"var_3B",-0.00194187715949772,0.128686120641129,"var_2","sds",300,10,5,"False",1000
